base_plus_handcrafted_latent_skill,base_plus_handcrafted_skill,base_plus_latent_skill,base_plus_pca_latent_skill,base_plus_pca_skill,base_skill,block_rows,block_seconds,ci_high,ci_low,correction_event_frequencies,diagnostic,draws,feature,increment_beyond_handcrafted,increment_beyond_pca,large_event_samples,large_threshold,mapping_alpha,mean_forward_change_large,mean_source_progress_large,mean_target_progress_large,paired_intervals,quintile_monotonic,quintile_samples,quintile_target_means,samples,seed,source_subsystem,spearman,target,target_subsystem
,,,,,,60,300,0.018254489063947946,-0.03903923380817392,"{""persistent_disagreement"":1443,""source_led_correction"":1082,""both_correct"":910,""target_led_correction"":1025,""not_large"":17}",diagnostic_2,500,call_to_put_disequilibrium,,,4460,7.233962512024868,1.0,-0.00558753380002733,-0.015881883861636702,-0.024409020907229163,,False,"[0,0,0,17,4460]","[null,null,null,-2.811704860719414e-05,4.927035314571258e-07]",4477,23,call,-0.009229966892237996,surface_residual_restoration,put
-8.9229163028258,-8.908911274676063,-10.287563853579865,-9.439994155123717,-9.392235627771093,-10.24420262862541,,,,,,diagnostic_2,,call_to_put_increment,-0.014005028149737697,-0.04775852735262376,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-6.3335183316092455e-06,""ci_low"":-6.7741405746358635e-06,""ci_high"":-5.97153309209616e-06,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-6.3335183316092455e-06,""ci_low"":-6.85306563227768e-06,""ci_high"":-5.867489289684511e-06,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-6.3335183316092455e-06,""ci_low"":-7.030594975878488e-06,""ci_high"":-5.734940369451184e-06,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-6.975806352247277e-06,""ci_low"":-7.412854497458863e-06,""ci_high"":-6.5330808749824685e-06,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-6.975806352247277e-06,""ci_low"":-7.522152723695142e-06,""ci_high"":-6.384455053464888e-06,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-6.975806352247277e-06,""ci_low"":-7.654893491508243e-06,""ci_high"":-6.333669141061878e-06,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":-2.0456318430631492e-06,""ci_low"":-2.4099777984764395e-06,""ci_high"":-1.6464807863383067e-06,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-2.0456318430631492e-06,""ci_low"":-2.5747145327543937e-06,""ci_high"":-1.5429117104240499e-06,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-2.0456318430631492e-06,""ci_low"":-2.6876488307716125e-06,""ci_high"":-1.2691256868796605e-06,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}}",,,,,23,call,,call_put_relative_correction,put
-18.600637125557746,-18.60553046310387,-1.2897444345923526,-2.3982640742606818,-1.3735838574380579,-1.2866054086850411,,,,,,diagnostic_2,,call_to_put_increment,0.004893337546125309,-1.024680216822624,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-4.5511214383718775e-08,""ci_low"":-7.295818052723111e-08,""ci_high"":-1.8658816838065134e-08,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-4.5511214383718775e-08,""ci_low"":-7.698494501082285e-08,""ci_high"":-1.5566126467715916e-08,""positive_probability"":0.002,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-4.5511214383718775e-08,""ci_low"":-8.31128652656214e-08,""ci_high"":-7.054801851469893e-09,""positive_probability"":0.01,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.4856341552947427e-05,""ci_low"":-1.7487620940680605e-05,""ci_high"":-1.2505499433240252e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.4856341552947427e-05,""ci_low"":-1.743223112368601e-05,""ci_high"":-1.2105876106806479e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.4856341552947427e-05,""ci_low"":-1.86161688313432e-05,""ci_high"":-1.1112682714544641e-05,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":7.09461280949561e-08,""ci_low"":4.17642826958253e-08,""ci_high"":9.770613066158301e-08,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":7.09461280949561e-08,""ci_low"":3.3295058525192125e-08,""ci_high"":1.1042939310617576e-07,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":7.09461280949561e-08,""ci_low"":1.7415326274751457e-08,""ci_high"":1.1829613991450456e-07,""positive_probability"":0.994,""block_rows"":60,""draws"":500}}}",,,,,23,call,,parity_restoration,put
,,,,,,12,60,0.059987813720432964,-0.07058233646135605,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,2.0801509176248965e-07,1.876287569757551e-06,-7.991388818060142e-07]",2342,42,call,-0.010348529514514261,call_relative_move,put
,,,,,,24,120,0.06325257588214668,-0.07952218624355704,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,2.0801509176248965e-07,1.876287569757551e-06,-7.991388818060142e-07]",2342,42,call,-0.010348529514514261,call_relative_move,put
,,,,,,60,300,0.06899612935216906,-0.06797787089183675,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,2.0801509176248965e-07,1.876287569757551e-06,-7.991388818060142e-07]",2342,42,call,-0.010348529514514261,call_relative_move,put
,,,,,,12,60,0.06955104997571449,-0.05753814433499751,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,-2.631924194302636e-06,-3.1307905661187282e-06,-2.0736538251672965e-06]",2342,42,call,0.011541857911270915,put_relative_move,put
,,,,,,24,120,0.08090011915561002,-0.059960532914858394,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,-2.631924194302636e-06,-3.1307905661187282e-06,-2.0736538251672965e-06]",2342,42,call,0.011541857911270915,put_relative_move,put
,,,,,,60,300,0.07015300106912983,-0.06674970670009668,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,-2.631924194302636e-06,-3.1307905661187282e-06,-2.0736538251672965e-06]",2342,42,call,0.011541857911270915,put_relative_move,put
,,,,,,12,60,0.036734925423985335,-0.09657033974013322,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,9.952685918266837e-05,0.00010846704734783423,9.723587899698296e-05]",2342,42,call,-0.038874072285001046,call_put_relative_correction,put
,,,,,,24,120,0.035272256726080475,-0.09756919015734725,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,9.952685918266837e-05,0.00010846704734783423,9.723587899698296e-05]",2342,42,call,-0.038874072285001046,call_put_relative_correction,put
,,,,,,60,300,0.043030565747950854,-0.09292069666127378,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,9.952685918266837e-05,0.00010846704734783423,9.723587899698296e-05]",2342,42,call,-0.038874072285001046,call_put_relative_correction,put
,,,,,,12,60,0.02303889878203117,-0.0610597871376532,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,-3.7753177799193966e-06,6.464784229664426e-05,-0.0006955968405025593]",2342,42,call,-0.015905749812551547,signed_atm_iv_change,put
,,,,,,24,120,0.023458049948951606,-0.051723462985645834,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,-3.7753177799193966e-06,6.464784229664426e-05,-0.0006955968405025593]",2342,42,call,-0.015905749812551547,signed_atm_iv_change,put
,,,,,,60,300,0.017287641999748523,-0.05107030460691492,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,-3.7753177799193966e-06,6.464784229664426e-05,-0.0006955968405025593]",2342,42,call,-0.015905749812551547,signed_atm_iv_change,put
,,,,,,12,60,0.0013259817254846614,-0.10699831495116247,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,1.9746564795436437e-06,-6.313758614408615e-07,-2.4387308244974744e-06]",2342,42,call,-0.05601467614850119,parity_restoration,put
,,,,,,24,120,-0.010692564382191443,-0.10910766240775734,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,1.9746564795436437e-06,-6.313758614408615e-07,-2.4387308244974744e-06]",2342,42,call,-0.05601467614850119,parity_restoration,put
,,,,,,60,300,-0.0013460037871513967,-0.10786473835464094,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,1.9746564795436437e-06,-6.313758614408615e-07,-2.4387308244974744e-06]",2342,42,call,-0.05601467614850119,parity_restoration,put
,,,,,,12,60,0.14205480739294885,0.016438411610682047,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,-1.0151612131219162e-05,1.8046090477391294e-06,5.680581797724185e-06]",2342,42,call,0.08114863645729473,signed_futures_return,put
,,,,,,24,120,0.1487839188832428,0.016564620179725646,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,-1.0151612131219162e-05,1.8046090477391294e-06,5.680581797724185e-06]",2342,42,call,0.08114863645729473,signed_futures_return,put
,,,,,,60,300,0.1487119141581449,0.025091803164349252,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,-1.0151612131219162e-05,1.8046090477391294e-06,5.680581797724185e-06]",2342,42,call,0.08114863645729473,signed_futures_return,put
,,,,,,12,60,0.004740686378848586,-0.08706707881748596,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,2.1637824870171618e-05,-1.029330391139937e-05,-2.4913472757823225e-05]",2342,42,call,-0.04118144045802592,surface_residual_restoration,put
,,,,,,24,120,0.002402849821439645,-0.08904740720340121,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,2.1637824870171618e-05,-1.029330391139937e-05,-2.4913472757823225e-05]",2342,42,call,-0.04118144045802592,surface_residual_restoration,put
,,,,,,60,300,0.00012571975341491712,-0.08944210950393525,"{""not_large"":2204,""source_led_correction"":69,""both_correct"":43,""persistent_disagreement"":18,""target_led_correction"":8}",diagnostic_1,500,call_to_put_disequilibrium,,,138,7.576865558018131,100.0,-0.569882326283216,-0.06903650153209068,0.4529992594511948,,False,"[0,0,988,1216,138]","[null,null,2.1637824870171618e-05,-1.029330391139937e-05,-2.4913472757823225e-05]",2342,42,call,-0.04118144045802592,surface_residual_restoration,put
-12.223547677531384,-12.283314325037784,-15.205476594576815,-13.489374810428506,-13.539999958284415,-15.249422490424635,,,,,,diagnostic_1,,call_to_put_increment,0.05976664750640026,0.05062514785590899,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":3.207914280798524e-06,""ci_low"":2.994536333634252e-06,""ci_high"":3.405411476175824e-06,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":3.207914280798524e-06,""ci_low"":2.9376250142326956e-06,""ci_high"":3.4462492597126658e-06,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":3.207914280798524e-06,""ci_low"":2.9001587589963025e-06,""ci_high"":3.506447089576392e-06,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":3.6954789893663802e-06,""ci_low"":3.4181417985098e-06,""ci_high"":3.948984045826868e-06,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":3.6954789893663802e-06,""ci_low"":3.4003121869015495e-06,""ci_high"":4.03040766845994e-06,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":3.6954789893663802e-06,""ci_low"":3.319168960722012e-06,""ci_high"":4.088136380763973e-06,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":4.3627801493717025e-06,""ci_low"":3.990827484254839e-06,""ci_high"":4.6681579957397594e-06,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":4.3627801493717025e-06,""ci_low"":3.990151647623617e-06,""ci_high"":4.760799431954327e-06,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":4.3627801493717025e-06,""ci_low"":3.878667124665973e-06,""ci_high"":4.84855461348657e-06,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}}",,,,,42,call,,call_put_relative_correction,put
-18.046255502649757,-18.032999617814426,-1.5466794935365606,-2.8037547287194236,-1.530886564034113,-1.550979653461845,,,,,,diagnostic_1,,call_to_put_increment,-0.013255884835331244,-1.2728681646853106,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":5.778701277337226e-08,""ci_low"":5.0444557915584945e-08,""ci_high"":6.542914451324572e-08,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":5.778701277337226e-08,""ci_low"":5.0195260308966706e-08,""ci_high"":6.635503901891918e-08,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":5.778701277337226e-08,""ci_low"":4.6537048837005616e-08,""ci_high"":6.835563223487494e-08,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.710523565855929e-05,""ci_low"":-1.968763972523616e-05,""ci_high"":-1.4670687704056665e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.710523565855929e-05,""ci_low"":-2.029418695510819e-05,""ci_high"":-1.4707804148021761e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.710523565855929e-05,""ci_low"":-2.0697402343429452e-05,""ci_high"":-1.371728970425039e-05,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.7813709248283794e-07,""ci_low"":-1.8412924214571786e-07,""ci_high"":-1.7203371300587376e-07,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.7813709248283794e-07,""ci_low"":-1.8622867487478357e-07,""ci_high"":-1.69706141310882e-07,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.7813709248283794e-07,""ci_low"":-1.8916692694398655e-07,""ci_high"":-1.6788620436458534e-07,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}}",,,,,42,call,,parity_restoration,put
,,,,,,12,60,0.032433411299929764,-0.06876860836114923,"{""not_large"":3837,""source_led_correction"":273,""persistent_disagreement"":128,""both_correct"":165,""target_led_correction"":74}",diagnostic_2,500,call_to_put_disequilibrium,,,640,7.576865558018131,100.0,-0.33187961293640456,-0.05287101609119062,0.26565593192290793,,False,"[0,0,947,2890,640]","[null,null,-3.306330363595624e-07,4.373274132880063e-06,-1.1807805640273727e-05]",4477,42,call,-0.01461351480680071,call_relative_move,put
,,,,,,24,120,0.03381771565580184,-0.06661284991984212,"{""not_large"":3837,""source_led_correction"":273,""persistent_disagreement"":128,""both_correct"":165,""target_led_correction"":74}",diagnostic_2,500,call_to_put_disequilibrium,,,640,7.576865558018131,100.0,-0.33187961293640456,-0.05287101609119062,0.26565593192290793,,False,"[0,0,947,2890,640]","[null,null,-3.306330363595624e-07,4.373274132880063e-06,-1.1807805640273727e-05]",4477,42,call,-0.01461351480680071,call_relative_move,put
,,,,,,60,300,0.04084073436539744,-0.07135742507792947,"{""not_large"":3837,""source_led_correction"":273,""persistent_disagreement"":128,""both_correct"":165,""target_led_correction"":74}",diagnostic_2,500,call_to_put_disequilibrium,,,640,7.576865558018131,100.0,-0.33187961293640456,-0.05287101609119062,0.26565593192290793,,False,"[0,0,947,2890,640]","[null,null,-3.306330363595624e-07,4.373274132880063e-06,-1.1807805640273727e-05]",4477,42,call,-0.01461351480680071,call_relative_move,put
,,,,,,12,60,0.059491122132922666,-0.04714325748304089,"{""not_large"":3837,""source_led_correction"":273,""persistent_disagreement"":128,""both_correct"":165,""target_led_correction"":74}",diagnostic_2,500,call_to_put_disequilibrium,,,640,7.576865558018131,100.0,-0.33187961293640456,-0.05287101609119062,0.26565593192290793,,False,"[0,0,947,2890,640]","[null,null,1.8744071534467976e-06,-5.22815740013102e-06,1.4717788508278317e-05]",4477,42,call,0.0025885264388801656,put_relative_move,put
,,,,,,24,120,0.05607277015811704,-0.04026810293439296,"{""not_large"":3837,""source_led_correction"":273,""persistent_disagreement"":128,""both_correct"":165,""target_led_correction"":74}",diagnostic_2,500,call_to_put_disequilibrium,,,640,7.576865558018131,100.0,-0.33187961293640456,-0.05287101609119062,0.26565593192290793,,False,"[0,0,947,2890,640]","[null,null,1.8744071534467976e-06,-5.22815740013102e-06,1.4717788508278317e-05]",4477,42,call,0.0025885264388801656,put_relative_move,put
,,,,,,60,300,0.05550137313782647,-0.050287816582746565,"{""not_large"":3837,""source_led_correction"":273,""persistent_disagreement"":128,""both_correct"":165,""target_led_correction"":74}",diagnostic_2,500,call_to_put_disequilibrium,,,640,7.576865558018131,100.0,-0.33187961293640456,-0.05287101609119062,0.26565593192290793,,False,"[0,0,947,2890,640]","[null,null,1.8744071534467976e-06,-5.22815740013102e-06,1.4717788508278317e-05]",4477,42,call,0.0025885264388801656,put_relative_move,put
,,,,,,12,60,0.012123547819993115,-0.07963370734569884,"{""not_large"":3837,""source_led_correction"":273,""persistent_disagreement"":128,""both_correct"":165,""target_led_correction"":74}",diagnostic_2,500,call_to_put_disequilibrium,,,640,7.576865558018131,100.0,-0.33187961293640456,-0.05287101609119062,0.26565593192290793,,False,"[0,0,947,2890,640]","[null,null,0.00018277128842691747,0.0001808503696253478,0.0001658953773585381]",4477,42,call,-0.03613488380905915,call_put_relative_correction,put
,,,,,,24,120,0.017350512551356556,-0.07679074897814316,"{""not_large"":3837,""source_led_correction"":273,""persistent_disagreement"":128,""both_correct"":165,""target_led_correction"":74}",diagnostic_2,500,call_to_put_disequilibrium,,,640,7.576865558018131,100.0,-0.33187961293640456,-0.05287101609119062,0.26565593192290793,,False,"[0,0,947,2890,640]","[null,null,0.00018277128842691747,0.0001808503696253478,0.0001658953773585381]",4477,42,call,-0.03613488380905915,call_put_relative_correction,put
,,,,,,60,300,0.013769788309100367,-0.08695663673764178,"{""not_large"":3837,""source_led_correction"":273,""persistent_disagreement"":128,""both_correct"":165,""target_led_correction"":74}",diagnostic_2,500,call_to_put_disequilibrium,,,640,7.576865558018131,100.0,-0.33187961293640456,-0.05287101609119062,0.26565593192290793,,False,"[0,0,947,2890,640]","[null,null,0.00018277128842691747,0.0001808503696253478,0.0001658953773585381]",4477,42,call,-0.03613488380905915,call_put_relative_correction,put
,,,,,,12,60,0.025815808437400112,-0.02283679630147273,"{""not_large"":3837,""source_led_correction"":273,""persistent_disagreement"":128,""both_correct"":165,""target_led_correction"":74}",diagnostic_2,500,call_to_put_disequilibrium,,,640,7.576865558018131,100.0,-0.33187961293640456,-0.05287101609119062,0.26565593192290793,,False,"[0,0,947,2890,640]","[null,null,-6.762967536416703e-05,8.495866118005403e-05,-0.00024258664343506097]",4477,42,call,0.0020902959336580704,signed_atm_iv_change,put
,,,,,,24,120,0.02698351886483982,-0.023738539161819398,"{""not_large"":3837,""source_led_correction"":273,""persistent_disagreement"":128,""both_correct"":165,""target_led_correction"":74}",diagnostic_2,500,call_to_put_disequilibrium,,,640,7.576865558018131,100.0,-0.33187961293640456,-0.05287101609119062,0.26565593192290793,,False,"[0,0,947,2890,640]","[null,null,-6.762967536416703e-05,8.495866118005403e-05,-0.00024258664343506097]",4477,42,call,0.0020902959336580704,signed_atm_iv_change,put
,,,,,,60,300,0.024170046586385906,-0.020175188774714123,"{""not_large"":3837,""source_led_correction"":273,""persistent_disagreement"":128,""both_correct"":165,""target_led_correction"":74}",diagnostic_2,500,call_to_put_disequilibrium,,,640,7.576865558018131,100.0,-0.33187961293640456,-0.05287101609119062,0.26565593192290793,,False,"[0,0,947,2890,640]","[null,null,-6.762967536416703e-05,8.495866118005403e-05,-0.00024258664343506097]",4477,42,call,0.0020902959336580704,signed_atm_iv_change,put
,,,,,,12,60,-0.027789070464902726,-0.11153282582570273,"{""not_large"":3837,""source_led_correction"":273,""persistent_disagreement"":128,""both_correct"":165,""target_led_correction"":74}",diagnostic_2,500,call_to_put_disequilibrium,,,640,7.576865558018131,100.0,-0.33187961293640456,-0.05287101609119062,0.26565593192290793,,False,"[0,0,947,2890,640]","[null,null,3.092642145929858e-06,-4.1696645129531634e-07,-2.0843242850787647e-06]",4477,42,call,-0.06631605595648804,parity_restoration,put
,,,,,,24,120,-0.02682060790212644,-0.10626689648714145,"{""not_large"":3837,""source_led_correction"":273,""persistent_disagreement"":128,""both_correct"":165,""target_led_correction"":74}",diagnostic_2,500,call_to_put_disequilibrium,,,640,7.576865558018131,100.0,-0.33187961293640456,-0.05287101609119062,0.26565593192290793,,False,"[0,0,947,2890,640]","[null,null,3.092642145929858e-06,-4.1696645129531634e-07,-2.0843242850787647e-06]",4477,42,call,-0.06631605595648804,parity_restoration,put
,,,,,,60,300,-0.030506426663029478,-0.10491341062220134,"{""not_large"":3837,""source_led_correction"":273,""persistent_disagreement"":128,""both_correct"":165,""target_led_correction"":74}",diagnostic_2,500,call_to_put_disequilibrium,,,640,7.576865558018131,100.0,-0.33187961293640456,-0.05287101609119062,0.26565593192290793,,False,"[0,0,947,2890,640]","[null,null,3.092642145929858e-06,-4.1696645129531634e-07,-2.0843242850787647e-06]",4477,42,call,-0.06631605595648804,parity_restoration,put
,,,,,,12,60,0.14167997591854584,0.037870835096823284,"{""not_large"":3837,""source_led_correction"":273,""persistent_disagreement"":128,""both_correct"":165,""target_led_correction"":74}",diagnostic_2,500,call_to_put_disequilibrium,,,640,7.576865558018131,100.0,-0.33187961293640456,-0.05287101609119062,0.26565593192290793,,False,"[0,0,947,2890,640]","[null,null,-2.2331286131265674e-05,-4.980885858766761e-06,8.337199687957764e-06]",4477,42,call,0.08672043607585057,signed_futures_return,put
,,,,,,24,120,0.14081889767618405,0.04088444874073267,"{""not_large"":3837,""source_led_correction"":273,""persistent_disagreement"":128,""both_correct"":165,""target_led_correction"":74}",diagnostic_2,500,call_to_put_disequilibrium,,,640,7.576865558018131,100.0,-0.33187961293640456,-0.05287101609119062,0.26565593192290793,,False,"[0,0,947,2890,640]","[null,null,-2.2331286131265674e-05,-4.980885858766761e-06,8.337199687957764e-06]",4477,42,call,0.08672043607585057,signed_futures_return,put
,,,,,,60,300,0.13651658981735654,0.03987882660032383,"{""not_large"":3837,""source_led_correction"":273,""persistent_disagreement"":128,""both_correct"":165,""target_led_correction"":74}",diagnostic_2,500,call_to_put_disequilibrium,,,640,7.576865558018131,100.0,-0.33187961293640456,-0.05287101609119062,0.26565593192290793,,False,"[0,0,947,2890,640]","[null,null,-2.2331286131265674e-05,-4.980885858766761e-06,8.337199687957764e-06]",4477,42,call,0.08672043607585057,signed_futures_return,put
