base_plus_handcrafted_latent_skill,base_plus_handcrafted_skill,base_plus_latent_skill,base_plus_pca_latent_skill,base_plus_pca_skill,base_skill,block_rows,block_seconds,ci_high,ci_low,correction_event_frequencies,diagnostic,draws,feature,increment_beyond_handcrafted,increment_beyond_pca,large_event_samples,large_threshold,mapping_alpha,mean_forward_change_large,mean_source_progress_large,mean_target_progress_large,paired_intervals,quintile_monotonic,quintile_samples,quintile_target_means,samples,seed,source_subsystem,spearman,target,target_subsystem
0.14055898026550395,0.13685822415314208,0.06962362097459285,0.061012039727464495,0.050978489002360794,0.07963345576731307,,,,,,diagnostic_1,,near_to_far_increment,0.0037007561123618693,0.010033550725103701,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-4.56927675505245e-05,""ci_low"":-5.836680703187767e-05,""ci_high"":-3.2840199470192436e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-4.56927675505245e-05,""ci_low"":-5.824824372446786e-05,""ci_high"":-3.327825309434039e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-4.56927675505245e-05,""ci_low"":-5.555446539105531e-05,""ci_high"":-3.391281348358347e-05,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":4.5801025739405186e-05,""ci_low"":3.450072715170071e-05,""ci_high"":5.61210438559913e-05,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":4.5801025739405186e-05,""ci_low"":3.506023683313283e-05,""ci_high"":5.660601733048694e-05,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":4.5801025739405186e-05,""ci_low"":3.693917573044567e-05,""ci_high"":5.423108074992976e-05,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":1.689316480291033e-05,""ci_low"":2.1088926094184525e-06,""ci_high"":3.153880157483933e-05,""positive_probability"":0.99,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":1.689316480291033e-05,""ci_low"":1.1860197647320782e-06,""ci_high"":3.3054893072117146e-05,""positive_probability"":0.98,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":1.689316480291033e-05,""ci_low"":-1.882797360891044e-06,""ci_high"":3.49396270189324e-05,""positive_probability"":0.962,""block_rows"":60,""draws"":500}}}",,,,,42,near,,term_structure_iv_change,far
0.05811080528653756,0.05848767715381187,-0.014012402339458108,-0.010874812916312981,-0.0160323702530345,-0.007605768200466878,,,,,,diagnostic_1,,near_to_far_increment,-0.00037687186727430877,0.005157557336721519,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-2.403875454430034e-05,""ci_low"":-2.912434772693511e-05,""ci_high"":-1.8945926352279196e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-2.403875454430034e-05,""ci_low"":-2.898756919998095e-05,""ci_high"":-1.9483486689813176e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-2.403875454430034e-05,""ci_low"":-2.8606849729215827e-05,""ci_high"":-1.9085862657273565e-05,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":1.9352011083488094e-05,""ci_low"":1.5501673388150135e-05,""ci_high"":2.344275829571375e-05,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":1.9352011083488094e-05,""ci_low"":1.4785373874128178e-05,""ci_high"":2.3547395009799525e-05,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":1.9352011083488094e-05,""ci_low"":1.611414611769287e-05,""ci_high"":2.2687583368236504e-05,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.4140857922438357e-06,""ci_low"":-8.05740819600044e-06,""ci_high"":4.669583877751523e-06,""positive_probability"":0.316,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.4140857922438357e-06,""ci_low"":-8.765000333513634e-06,""ci_high"":5.706885084779893e-06,""positive_probability"":0.34,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.4140857922438357e-06,""ci_low"":-9.88617035053505e-06,""ci_high"":6.31835233293489e-06,""positive_probability"":0.358,""block_rows"":60,""draws"":500}}}",,,,,42,near,,atm_iv_convergence,far
,,,,,,12,60,0.22864805412161784,0.17066781061965447,"{""persistent_disagreement"":1340,""both_correct"":1025,""source_led_correction"":1011,""target_led_correction"":1101}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.42477088184289,100.0,0.0024718614864201955,-0.0053713583145380585,-0.0068244913111314585,,False,"[0,0,0,0,4477]","[null,null,null,null,5.8587841058858465e-06]",4477,42,near,0.1993204022905924,near_atm_iv_change,far
,,,,,,24,120,0.23042117634738712,0.17506566174073748,"{""persistent_disagreement"":1340,""both_correct"":1025,""source_led_correction"":1011,""target_led_correction"":1101}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.42477088184289,100.0,0.0024718614864201955,-0.0053713583145380585,-0.0068244913111314585,,False,"[0,0,0,0,4477]","[null,null,null,null,5.8587841058858465e-06]",4477,42,near,0.1993204022905924,near_atm_iv_change,far
,,,,,,60,300,0.2311727878695188,0.1692682200599445,"{""persistent_disagreement"":1340,""both_correct"":1025,""source_led_correction"":1011,""target_led_correction"":1101}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.42477088184289,100.0,0.0024718614864201955,-0.0053713583145380585,-0.0068244913111314585,,False,"[0,0,0,0,4477]","[null,null,null,null,5.8587841058858465e-06]",4477,42,near,0.1993204022905924,near_atm_iv_change,far
,,,,,,12,60,0.05192102723575125,-0.034457542416777995,"{""persistent_disagreement"":1340,""both_correct"":1025,""source_led_correction"":1011,""target_led_correction"":1101}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.42477088184289,100.0,0.0024718614864201955,-0.0053713583145380585,-0.0068244913111314585,,False,"[0,0,0,0,4477]","[null,null,null,null,5.200934617786181e-06]",4477,42,near,0.0066789032400859085,far_atm_iv_change,far
,,,,,,24,120,0.048064742031544684,-0.03590381311756363,"{""persistent_disagreement"":1340,""both_correct"":1025,""source_led_correction"":1011,""target_led_correction"":1101}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.42477088184289,100.0,0.0024718614864201955,-0.0053713583145380585,-0.0068244913111314585,,False,"[0,0,0,0,4477]","[null,null,null,null,5.200934617786181e-06]",4477,42,near,0.0066789032400859085,far_atm_iv_change,far
,,,,,,60,300,0.04840755764297719,-0.03647204475584055,"{""persistent_disagreement"":1340,""both_correct"":1025,""source_led_correction"":1011,""target_led_correction"":1101}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.42477088184289,100.0,0.0024718614864201955,-0.0053713583145380585,-0.0068244913111314585,,False,"[0,0,0,0,4477]","[null,null,null,null,5.200934617786181e-06]",4477,42,near,0.0066789032400859085,far_atm_iv_change,far
,,,,,,12,60,-0.1713559277957333,-0.22807788678433624,"{""persistent_disagreement"":1340,""both_correct"":1025,""source_led_correction"":1011,""target_led_correction"":1101}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.42477088184289,100.0,0.0024718614864201955,-0.0053713583145380585,-0.0068244913111314585,,False,"[0,0,0,0,4477]","[null,null,null,null,-6.578494880996646e-07]",4477,42,near,-0.19911945060000352,term_structure_iv_change,far
,,,,,,24,120,-0.17481544719202502,-0.2308644738951286,"{""persistent_disagreement"":1340,""both_correct"":1025,""source_led_correction"":1011,""target_led_correction"":1101}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.42477088184289,100.0,0.0024718614864201955,-0.0053713583145380585,-0.0068244913111314585,,False,"[0,0,0,0,4477]","[null,null,null,null,-6.578494880996646e-07]",4477,42,near,-0.19911945060000352,term_structure_iv_change,far
,,,,,,60,300,-0.16847560237185308,-0.2307028160938218,"{""persistent_disagreement"":1340,""both_correct"":1025,""source_led_correction"":1011,""target_led_correction"":1101}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.42477088184289,100.0,0.0024718614864201955,-0.0053713583145380585,-0.0068244913111314585,,False,"[0,0,0,0,4477]","[null,null,null,null,-6.578494880996646e-07]",4477,42,near,-0.19911945060000352,term_structure_iv_change,far
,,,,,,12,60,0.07620770357298327,0.023893574366603835,"{""persistent_disagreement"":1340,""both_correct"":1025,""source_led_correction"":1011,""target_led_correction"":1101}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.42477088184289,100.0,0.0024718614864201955,-0.0053713583145380585,-0.0068244913111314585,,False,"[0,0,0,0,4477]","[null,null,null,null,-2.3889953013853165e-07]",4477,42,near,0.05115907072125268,atm_iv_convergence,far
,,,,,,24,120,0.07319170515757056,0.028103219852697866,"{""persistent_disagreement"":1340,""both_correct"":1025,""source_led_correction"":1011,""target_led_correction"":1101}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.42477088184289,100.0,0.0024718614864201955,-0.0053713583145380585,-0.0068244913111314585,,False,"[0,0,0,0,4477]","[null,null,null,null,-2.3889953013853165e-07]",4477,42,near,0.05115907072125268,atm_iv_convergence,far
,,,,,,60,300,0.07470925708092982,0.0262330815466074,"{""persistent_disagreement"":1340,""both_correct"":1025,""source_led_correction"":1011,""target_led_correction"":1101}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.42477088184289,100.0,0.0024718614864201955,-0.0053713583145380585,-0.0068244913111314585,,False,"[0,0,0,0,4477]","[null,null,null,null,-2.3889953013853165e-07]",4477,42,near,0.05115907072125268,atm_iv_convergence,far
,,,,,,12,60,0.057387375365167095,-0.0001121481311853426,"{""persistent_disagreement"":1340,""both_correct"":1025,""source_led_correction"":1011,""target_led_correction"":1101}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.42477088184289,100.0,0.0024718614864201955,-0.0053713583145380585,-0.0068244913111314585,,False,"[0,0,0,0,4477]","[null,null,null,null,3.840669921770116e-07]",4477,42,near,0.028093194848105817,surface_residual_restoration,far
,,,,,,24,120,0.0544108514976331,-0.0013260729007288613,"{""persistent_disagreement"":1340,""both_correct"":1025,""source_led_correction"":1011,""target_led_correction"":1101}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.42477088184289,100.0,0.0024718614864201955,-0.0053713583145380585,-0.0068244913111314585,,False,"[0,0,0,0,4477]","[null,null,null,null,3.840669921770116e-07]",4477,42,near,0.028093194848105817,surface_residual_restoration,far
,,,,,,60,300,0.05810942099080361,-0.001436281095387061,"{""persistent_disagreement"":1340,""both_correct"":1025,""source_led_correction"":1011,""target_led_correction"":1101}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.42477088184289,100.0,0.0024718614864201955,-0.0053713583145380585,-0.0068244913111314585,,False,"[0,0,0,0,4477]","[null,null,null,null,3.840669921770116e-07]",4477,42,near,0.028093194848105817,surface_residual_restoration,far
,,,,,,12,60,0.15615279401202367,0.021097751581681718,"{""persistent_disagreement"":1340,""both_correct"":1025,""source_led_correction"":1011,""target_led_correction"":1101}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.42477088184289,100.0,0.0024718614864201955,-0.0053713583145380585,-0.0068244913111314585,,False,"[0,0,0,0,4477]","[null,null,null,null,0.0001253889831551262]",4477,42,near,0.08662346552401082,realized_futures_volatility,far
,,,,,,24,120,0.15665631046405093,0.0017551074162979222,"{""persistent_disagreement"":1340,""both_correct"":1025,""source_led_correction"":1011,""target_led_correction"":1101}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.42477088184289,100.0,0.0024718614864201955,-0.0053713583145380585,-0.0068244913111314585,,False,"[0,0,0,0,4477]","[null,null,null,null,0.0001253889831551262]",4477,42,near,0.08662346552401082,realized_futures_volatility,far
,,,,,,60,300,0.17554270884614734,0.004040903123140023,"{""persistent_disagreement"":1340,""both_correct"":1025,""source_led_correction"":1011,""target_led_correction"":1101}",diagnostic_2,500,near_to_far_disequilibrium,,,4477,6.42477088184289,100.0,0.0024718614864201955,-0.0053713583145380585,-0.0068244913111314585,,False,"[0,0,0,0,4477]","[null,null,null,null,0.0001253889831551262]",4477,42,near,0.08662346552401082,realized_futures_volatility,far
0.15671942554970908,0.15215824470646178,0.12010094832313234,0.06659799266979616,0.053855370294814464,0.12496157780850459,,,,,,diagnostic_2,,near_to_far_increment,0.004561180843247303,0.012742622374981694,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-2.5865610132838984e-05,""ci_low"":-3.697355444452616e-05,""ci_high"":-1.519225630772572e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-2.5865610132838984e-05,""ci_low"":-3.750922034333073e-05,""ci_high"":-1.2916629314191315e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-2.5865610132838984e-05,""ci_low"":-3.8702786443460644e-05,""ci_high"":-1.367511684763072e-05,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":6.780926285642093e-05,""ci_low"":5.8117667403214446e-05,""ci_high"":7.632636936854668e-05,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":6.780926285642093e-05,""ci_low"":5.906839294113506e-05,""ci_high"":7.58236026572228e-05,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":6.780926285642093e-05,""ci_low"":6.0133276101712296e-05,""ci_high"":7.570140601806242e-05,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":2.4272108333263893e-05,""ci_low"":1.0741963325263566e-05,""ci_high"":3.6259781557143866e-05,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":2.4272108333263893e-05,""ci_low"":1.1010880476132394e-05,""ci_high"":3.804964517598862e-05,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":2.4272108333263893e-05,""ci_low"":9.225156810429012e-06,""ci_high"":3.869939100541564e-05,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}}",,,,,42,near,,term_structure_iv_change,far
-0.0009172437193463168,-0.0019230400598899688,-0.021169155617706492,-0.0824503895388029,-0.09078727687843213,-0.018125575157578844,,,,,,diagnostic_2,,near_to_far_increment,0.001005796340543652,0.008336887339629229,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.2165835467062094e-05,""ci_low"":-1.6694581123051047e-05,""ci_high"":-7.237345877874707e-06,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.2165835467062094e-05,""ci_low"":-1.6845057698534385e-05,""ci_high"":-6.8136581187240035e-06,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.2165835467062094e-05,""ci_low"":-1.7460146106894567e-05,""ci_high"":-7.154638036374169e-06,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":3.33243037304505e-05,""ci_low"":2.96357895125054e-05,""ci_high"":3.6826670051505155e-05,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":3.33243037304505e-05,""ci_low"":3.0056125701146298e-05,""ci_high"":3.645731883594084e-05,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":3.33243037304505e-05,""ci_low"":3.0310567989094288e-05,""ci_high"":3.654419728327613e-05,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":4.020380914099996e-06,""ci_low"":-1.785545281978156e-06,""ci_high"":9.915849438350733e-06,""positive_probability"":0.912,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":4.020380914099996e-06,""ci_low"":-1.972395883988229e-06,""ci_high"":1.0536465991558527e-05,""positive_probability"":0.908,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":4.020380914099996e-06,""ci_low"":-2.5565722470293446e-06,""ci_high"":1.0912917568709945e-05,""positive_probability"":0.874,""block_rows"":60,""draws"":500}}}",,,,,42,near,,atm_iv_convergence,far
,,,,,,12,60,0.2392365976298368,0.1475664160671465,"{""target_led_correction"":562,""persistent_disagreement"":701,""source_led_correction"":575,""both_correct"":504}",diagnostic_1,500,near_to_far_disequilibrium,,,2342,6.512305128962016,100.0,0.002720949448003525,-0.011974905841890973,-0.004811515748533373,,False,"[0,0,0,0,2342]","[null,null,null,null,-9.013920462508165e-06]",2342,101,near,0.19328900914034353,near_atm_iv_change,far
,,,,,,24,120,0.23790640550501213,0.1531370290824539,"{""target_led_correction"":562,""persistent_disagreement"":701,""source_led_correction"":575,""both_correct"":504}",diagnostic_1,500,near_to_far_disequilibrium,,,2342,6.512305128962016,100.0,0.002720949448003525,-0.011974905841890973,-0.004811515748533373,,False,"[0,0,0,0,2342]","[null,null,null,null,-9.013920462508165e-06]",2342,101,near,0.19328900914034353,near_atm_iv_change,far
,,,,,,60,300,0.2587337286651546,0.15351380139866685,"{""target_led_correction"":562,""persistent_disagreement"":701,""source_led_correction"":575,""both_correct"":504}",diagnostic_1,500,near_to_far_disequilibrium,,,2342,6.512305128962016,100.0,0.002720949448003525,-0.011974905841890973,-0.004811515748533373,,False,"[0,0,0,0,2342]","[null,null,null,null,-9.013920462508165e-06]",2342,101,near,0.19328900914034353,near_atm_iv_change,far
,,,,,,12,60,0.06622941380403122,-0.04309042093793716,"{""target_led_correction"":562,""persistent_disagreement"":701,""source_led_correction"":575,""both_correct"":504}",diagnostic_1,500,near_to_far_disequilibrium,,,2342,6.512305128962016,100.0,0.002720949448003525,-0.011974905841890973,-0.004811515748533373,,False,"[0,0,0,0,2342]","[null,null,null,null,-4.125105250502732e-06]",2342,101,near,0.013918821503178436,far_atm_iv_change,far
,,,,,,24,120,0.06667525144946908,-0.03888530879612825,"{""target_led_correction"":562,""persistent_disagreement"":701,""source_led_correction"":575,""both_correct"":504}",diagnostic_1,500,near_to_far_disequilibrium,,,2342,6.512305128962016,100.0,0.002720949448003525,-0.011974905841890973,-0.004811515748533373,,False,"[0,0,0,0,2342]","[null,null,null,null,-4.125105250502732e-06]",2342,101,near,0.013918821503178436,far_atm_iv_change,far
,,,,,,60,300,0.05687370914553841,-0.03868073741942726,"{""target_led_correction"":562,""persistent_disagreement"":701,""source_led_correction"":575,""both_correct"":504}",diagnostic_1,500,near_to_far_disequilibrium,,,2342,6.512305128962016,100.0,0.002720949448003525,-0.011974905841890973,-0.004811515748533373,,False,"[0,0,0,0,2342]","[null,null,null,null,-4.125105250502732e-06]",2342,101,near,0.013918821503178436,far_atm_iv_change,far
,,,,,,12,60,-0.14690265481020154,-0.23881936081943628,"{""target_led_correction"":562,""persistent_disagreement"":701,""source_led_correction"":575,""both_correct"":504}",diagnostic_1,500,near_to_far_disequilibrium,,,2342,6.512305128962016,100.0,0.002720949448003525,-0.011974905841890973,-0.004811515748533373,,False,"[0,0,0,0,2342]","[null,null,null,null,4.888815212005433e-06]",2342,101,near,-0.19335330536875459,term_structure_iv_change,far
,,,,,,24,120,-0.1511932591644047,-0.23820956534473803,"{""target_led_correction"":562,""persistent_disagreement"":701,""source_led_correction"":575,""both_correct"":504}",diagnostic_1,500,near_to_far_disequilibrium,,,2342,6.512305128962016,100.0,0.002720949448003525,-0.011974905841890973,-0.004811515748533373,,False,"[0,0,0,0,2342]","[null,null,null,null,4.888815212005433e-06]",2342,101,near,-0.19335330536875459,term_structure_iv_change,far
,,,,,,60,300,-0.15426648628628703,-0.25870135953878953,"{""target_led_correction"":562,""persistent_disagreement"":701,""source_led_correction"":575,""both_correct"":504}",diagnostic_1,500,near_to_far_disequilibrium,,,2342,6.512305128962016,100.0,0.002720949448003525,-0.011974905841890973,-0.004811515748533373,,False,"[0,0,0,0,2342]","[null,null,null,null,4.888815212005433e-06]",2342,101,near,-0.19335330536875459,term_structure_iv_change,far
,,,,,,12,60,0.16338595156918032,0.07436176608714591,"{""target_led_correction"":562,""persistent_disagreement"":701,""source_led_correction"":575,""both_correct"":504}",diagnostic_1,500,near_to_far_disequilibrium,,,2342,6.512305128962016,100.0,0.002720949448003525,-0.011974905841890973,-0.004811515748533373,,False,"[0,0,0,0,2342]","[null,null,null,null,-9.691442922075828e-06]",2342,101,near,0.11652040051069698,atm_iv_convergence,far
,,,,,,24,120,0.15518210268782914,0.07377702881097314,"{""target_led_correction"":562,""persistent_disagreement"":701,""source_led_correction"":575,""both_correct"":504}",diagnostic_1,500,near_to_far_disequilibrium,,,2342,6.512305128962016,100.0,0.002720949448003525,-0.011974905841890973,-0.004811515748533373,,False,"[0,0,0,0,2342]","[null,null,null,null,-9.691442922075828e-06]",2342,101,near,0.11652040051069698,atm_iv_convergence,far
,,,,,,60,300,0.17066373019398934,0.07704471523538267,"{""target_led_correction"":562,""persistent_disagreement"":701,""source_led_correction"":575,""both_correct"":504}",diagnostic_1,500,near_to_far_disequilibrium,,,2342,6.512305128962016,100.0,0.002720949448003525,-0.011974905841890973,-0.004811515748533373,,False,"[0,0,0,0,2342]","[null,null,null,null,-9.691442922075828e-06]",2342,101,near,0.11652040051069698,atm_iv_convergence,far
,,,,,,12,60,0.09201045427205136,-0.023333983305839686,"{""target_led_correction"":562,""persistent_disagreement"":701,""source_led_correction"":575,""both_correct"":504}",diagnostic_1,500,near_to_far_disequilibrium,,,2342,6.512305128962016,100.0,0.002720949448003525,-0.011974905841890973,-0.004811515748533373,,False,"[0,0,0,0,2342]","[null,null,null,null,2.315736197646593e-06]",2342,101,near,0.03291424918291628,surface_residual_restoration,far
,,,,,,24,120,0.076220661767897,-0.017386367957707805,"{""target_led_correction"":562,""persistent_disagreement"":701,""source_led_correction"":575,""both_correct"":504}",diagnostic_1,500,near_to_far_disequilibrium,,,2342,6.512305128962016,100.0,0.002720949448003525,-0.011974905841890973,-0.004811515748533373,,False,"[0,0,0,0,2342]","[null,null,null,null,2.315736197646593e-06]",2342,101,near,0.03291424918291628,surface_residual_restoration,far
,,,,,,60,300,0.07907396761071407,-0.018089371346072844,"{""target_led_correction"":562,""persistent_disagreement"":701,""source_led_correction"":575,""both_correct"":504}",diagnostic_1,500,near_to_far_disequilibrium,,,2342,6.512305128962016,100.0,0.002720949448003525,-0.011974905841890973,-0.004811515748533373,,False,"[0,0,0,0,2342]","[null,null,null,null,2.315736197646593e-06]",2342,101,near,0.03291424918291628,surface_residual_restoration,far
,,,,,,12,60,0.12308166773781913,-0.062214070940832,"{""target_led_correction"":562,""persistent_disagreement"":701,""source_led_correction"":575,""both_correct"":504}",diagnostic_1,500,near_to_far_disequilibrium,,,2342,6.512305128962016,100.0,0.002720949448003525,-0.011974905841890973,-0.004811515748533373,,False,"[0,0,0,0,2342]","[null,null,null,null,0.00011404065644264808]",2342,101,near,0.02389873248825624,realized_futures_volatility,far
,,,,,,24,120,0.13128972919298265,-0.04977856753391673,"{""target_led_correction"":562,""persistent_disagreement"":701,""source_led_correction"":575,""both_correct"":504}",diagnostic_1,500,near_to_far_disequilibrium,,,2342,6.512305128962016,100.0,0.002720949448003525,-0.011974905841890973,-0.004811515748533373,,False,"[0,0,0,0,2342]","[null,null,null,null,0.00011404065644264808]",2342,101,near,0.02389873248825624,realized_futures_volatility,far
,,,,,,60,300,0.1431609817797248,-0.049150669688905996,"{""target_led_correction"":562,""persistent_disagreement"":701,""source_led_correction"":575,""both_correct"":504}",diagnostic_1,500,near_to_far_disequilibrium,,,2342,6.512305128962016,100.0,0.002720949448003525,-0.011974905841890973,-0.004811515748533373,,False,"[0,0,0,0,2342]","[null,null,null,null,0.00011404065644264808]",2342,101,near,0.02389873248825624,realized_futures_volatility,far
0.1413951711790412,0.13685822415314208,0.06729154258070913,0.0632662130736047,0.050978489002360794,0.07963345576731307,,,,,,diagnostic_1,,near_to_far_increment,0.00453694702589913,0.0122877240712439,,,,,,,"{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-5.633820957508504e-05,""ci_low"":-7.175975958179034e-05,""ci_high"":-4.130637249721793e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-5.633820957508504e-05,""ci_low"":-7.073566930184747e-05,""ci_high"":-4.2096209497243695e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-5.633820957508504e-05,""ci_low"":-6.764726944499606e-05,""ci_high"":-4.325849144056547e-05,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":5.6090847785087344e-05,""ci_low"":4.256163790565278e-05,""ci_high"":6.8392451497621e-05,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":5.6090847785087344e-05,""ci_low"":4.315257583875085e-05,""ci_high"":6.898673923985805e-05,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":5.6090847785087344e-05,""ci_low"":4.555308906562941e-05,""ci_high"":6.619581046221938e-05,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""comparator_to_candidate"":{""60s"":{""mean_mae_reduction"":2.0710198533367907e-05,""ci_low"":4.64294145807083e-06,""ci_high"":3.690820384992019e-05,""positive_probability"":0.994,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":2.0710198533367907e-05,""ci_low"":3.531890066898127e-06,""ci_high"":3.845169262119441e-05,""positive_probability"":0.992,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":2.0710198533367907e-05,""ci_low"":6.245140962421191e-08,""ci_high"":4.011940788154329e-05,""positive_probability"":0.974,""block_rows"":60,""draws"":500}}}",,,,,101,near,,term_structure_iv_change,far
