base_plus_pca_surprise_skill,base_plus_surprise_skill,base_plus_velocity_skill,base_plus_velocity_surprise_skill,base_skill,block_rows,block_seconds,ci_high,ci_low,diagnostic,draws,feature,increment_beyond_velocity,paired_increment_beyond_velocity,paired_intervals,quintile_monotonic,quintile_samples,quintile_target_means,samples,seed,spearman,target
0.1447171988647118,0.17593141526424994,0.17088610031810658,0.17546821894654618,0.1716380222591154,,,,,diagnostic_1,,surprise_increment_60s,0.004582118628439602,"{""60s"":{""mean_mae_reduction"":1.9901488164546575e-05,""ci_low"":1.8724078661290493e-05,""ci_high"":2.1214489246659404e-05,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":1.9901488164546575e-05,""ci_low"":1.848801302030199e-05,""ci_high"":2.1363531564251795e-05,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":1.9901488164546575e-05,""ci_low"":1.8280700743512527e-05,""ci_high"":2.1554658984898097e-05,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}","{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":1.6635670139502273e-05,""ci_low"":1.5620568941108197e-05,""ci_high"":1.7647893372431857e-05,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":1.6635670139502273e-05,""ci_low"":1.5595065280908184e-05,""ci_high"":1.783987705991139e-05,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":1.6635670139502273e-05,""ci_low"":1.554796179977755e-05,""ci_high"":1.773652982671082e-05,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":8.594276638697174e-06,""ci_low"":7.863156942911489e-06,""ci_high"":9.292736973041e-06,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":8.594276638697174e-06,""ci_low"":7.711413611098004e-06,""ci_high"":9.542137971817998e-06,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":8.594276638697174e-06,""ci_low"":7.524302197156153e-06,""ci_high"":9.648977626993599e-06,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}}",,,,,42,,absolute_atm_iv_change
,,,,,12,60,0.0349205254326498,-0.036089019754831385,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,0.047124580895692686,0.043114698025462306,0.049580162839897204]",4477,42,-0.0017640855047051473,surface_displacement
,,,,,24,120,0.0385489716730332,-0.043579126845436994,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,0.047124580895692686,0.043114698025462306,0.049580162839897204]",4477,42,-0.0017640855047051473,surface_displacement
,,,,,60,300,0.04195087174629079,-0.05069192392903163,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,0.047124580895692686,0.043114698025462306,0.049580162839897204]",4477,42,-0.0017640855047051473,surface_displacement
,,,,,12,60,-0.032473695875949504,-0.09603058161474959,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,0.006163947389654393,0.005253020967842665,0.005604598415431691]",4477,42,-0.06495382686305251,absolute_atm_iv_change
,,,,,24,120,-0.03337247902333198,-0.10154379773749765,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,0.006163947389654393,0.005253020967842665,0.005604598415431691]",4477,42,-0.06495382686305251,absolute_atm_iv_change
,,,,,60,300,-0.02387297508608109,-0.10438193137334176,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,0.006163947389654393,0.005253020967842665,0.005604598415431691]",4477,42,-0.06495382686305251,absolute_atm_iv_change
,,,,,12,60,0.18580622501220856,0.05356619528776637,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,8.681499233386661e-05,0.00012716208878366648,0.00012899907549525653]",4477,42,0.11441412006652357,realized_futures_volatility
,,,,,24,120,0.19291685046876564,0.03283249286742207,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,8.681499233386661e-05,0.00012716208878366648,0.00012899907549525653]",4477,42,0.11441412006652357,realized_futures_volatility
,,,,,60,300,0.20352286741929654,0.026487087396146667,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,8.681499233386661e-05,0.00012716208878366648,0.00012899907549525653]",4477,42,0.11441412006652357,realized_futures_volatility
,,,,,12,60,0.11698770699663334,0.004560960761649111,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,5.955066321031103e-05,9.268646628498728e-05,9.895438578591418e-05]",4477,42,0.05482290830090875,absolute_futures_return
,,,,,24,120,0.1202970062783926,-0.004177172954720893,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,5.955066321031103e-05,9.268646628498728e-05,9.895438578591418e-05]",4477,42,0.05482290830090875,absolute_futures_return
,,,,,60,300,0.125492539654111,-0.013036949789940737,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,5.955066321031103e-05,9.268646628498728e-05,9.895438578591418e-05]",4477,42,0.05482290830090875,absolute_futures_return
,,,,,12,60,-0.056849454160550116,-0.11361986146769922,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,0.00013251001827192563,1.7547784481285278e-06,-0.00010725584983610229]",4477,42,-0.08465979417914171,near_atm_spread_change
,,,,,24,120,-0.057083619487116294,-0.11037326311775754,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,0.00013251001827192563,1.7547784481285278e-06,-0.00010725584983610229]",4477,42,-0.08465979417914171,near_atm_spread_change
,,,,,60,300,-0.05931634618243152,-0.11225800908944145,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,0.00013251001827192563,1.7547784481285278e-06,-0.00010725584983610229]",4477,42,-0.08465979417914171,near_atm_spread_change
,,,,,12,60,0.13062770040406524,0.021156592976403668,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,4.088604067153526e-05,7.124894343638845e-05,0.00010742278797412986]",4477,42,0.07495656657804176,absolute_atm_straddle_change
,,,,,24,120,0.13654941910669544,0.009017825311904783,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,4.088604067153526e-05,7.124894343638845e-05,0.00010742278797412986]",4477,42,0.07495656657804176,absolute_atm_straddle_change
,,,,,60,300,0.14304058997448965,0.0021500657771885,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,4.088604067153526e-05,7.124894343638845e-05,0.00010742278797412986]",4477,42,0.07495656657804176,absolute_atm_straddle_change
,,,,,12,60,0.04817610581638576,-0.05367679298415838,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,1.8984837021529323e-06,4.604436157158109e-08,-5.782130159135324e-07]",4477,42,-0.0025965566273056465,parity_restoration
,,,,,24,120,0.04289656235846114,-0.04596811992199,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,1.8984837021529323e-06,4.604436157158109e-08,-5.782130159135324e-07]",4477,42,-0.0025965566273056465,parity_restoration
,,,,,60,300,0.03289815455516719,-0.03857708945256195,diagnostic_2,500,surprise_l2_60s,,,,False,"[0,0,212,3930,335]","[null,null,1.8984837021529323e-06,4.604436157158109e-08,-5.782130159135324e-07]",4477,42,-0.0025965566273056465,parity_restoration
,,,,,12,60,0.0352485764350304,-0.03612477216816974,diagnostic_2,500,surprise_unit_l2_60s,,,,False,"[0,0,82,3241,1154]","[null,null,0.050446413648619196,0.043505177935330326,0.044110607741531145]",4477,42,-0.0018832472020626047,surface_displacement
,,,,,24,120,0.03927375344952053,-0.04464670579002084,diagnostic_2,500,surprise_unit_l2_60s,,,,False,"[0,0,82,3241,1154]","[null,null,0.050446413648619196,0.043505177935330326,0.044110607741531145]",4477,42,-0.0018832472020626047,surface_displacement
,,,,,60,300,0.04193486620172755,-0.04891340732150958,diagnostic_2,500,surprise_unit_l2_60s,,,,False,"[0,0,82,3241,1154]","[null,null,0.050446413648619196,0.043505177935330326,0.044110607741531145]",4477,42,-0.0018832472020626047,surface_displacement
,,,,,12,60,-0.026427102925084534,-0.09025662534034923,diagnostic_2,500,surprise_unit_l2_60s,,,,False,"[0,0,82,3241,1154]","[null,null,0.00681620082113801,0.005345238943373631,0.0051523586105639224]",4477,42,-0.05994463581223239,absolute_atm_iv_change
,,,,,24,120,-0.0283923927253629,-0.09450442778462495,diagnostic_2,500,surprise_unit_l2_60s,,,,False,"[0,0,82,3241,1154]","[null,null,0.00681620082113801,0.005345238943373631,0.0051523586105639224]",4477,42,-0.05994463581223239,absolute_atm_iv_change
,,,,,60,300,-0.01947764261653404,-0.09780656782834478,diagnostic_2,500,surprise_unit_l2_60s,,,,False,"[0,0,82,3241,1154]","[null,null,0.00681620082113801,0.005345238943373631,0.0051523586105639224]",4477,42,-0.05994463581223239,absolute_atm_iv_change
,,,,,12,60,0.0352485764350304,-0.03612477216816974,diagnostic_2,500,surprise_cosine_60s,,,,False,"[0,0,82,3241,1154]","[null,null,0.050446413648619196,0.043505177935330326,0.044110607741531145]",4477,42,-0.0018832472020626047,surface_displacement
,,,,,24,120,0.03927375344952053,-0.04464670579002084,diagnostic_2,500,surprise_cosine_60s,,,,False,"[0,0,82,3241,1154]","[null,null,0.050446413648619196,0.043505177935330326,0.044110607741531145]",4477,42,-0.0018832472020626047,surface_displacement
,,,,,60,300,0.04193486620172755,-0.04891340732150958,diagnostic_2,500,surprise_cosine_60s,,,,False,"[0,0,82,3241,1154]","[null,null,0.050446413648619196,0.043505177935330326,0.044110607741531145]",4477,42,-0.0018832472020626047,surface_displacement
,,,,,12,60,-0.026427102925084534,-0.09025662534034923,diagnostic_2,500,surprise_cosine_60s,,,,False,"[0,0,82,3241,1154]","[null,null,0.00681620082113801,0.005345238943373631,0.0051523586105639224]",4477,42,-0.05994463581223239,absolute_atm_iv_change
,,,,,24,120,-0.0283923927253629,-0.09450442778462495,diagnostic_2,500,surprise_cosine_60s,,,,False,"[0,0,82,3241,1154]","[null,null,0.00681620082113801,0.005345238943373631,0.0051523586105639224]",4477,42,-0.05994463581223239,absolute_atm_iv_change
,,,,,60,300,-0.01947764261653404,-0.09780656782834478,diagnostic_2,500,surprise_cosine_60s,,,,False,"[0,0,82,3241,1154]","[null,null,0.00681620082113801,0.005345238943373631,0.0051523586105639224]",4477,42,-0.05994463581223239,absolute_atm_iv_change
-0.037590629181429414,-0.09280053299124469,-0.209191243297703,-0.08172351637721564,-0.2206168077093067,,,,,diagnostic_2,,surprise_increment_60s,0.12746772692048736,"{""60s"":{""mean_mae_reduction"":0.0024512922935737568,""ci_low"":0.0023142004890905118,""ci_high"":0.0026053476302629205,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":0.0024512922935737568,""ci_low"":0.0023111525019718195,""ci_high"":0.002607617112252374,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":0.0024512922935737568,""ci_low"":0.0022639005251071445,""ci_high"":0.0026265602260818503,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}","{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":0.0026710137765603155,""ci_low"":0.0025213984501067472,""ci_high"":0.0028101831464312256,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":0.0026710137765603155,""ci_low"":0.0025115501403659233,""ci_high"":0.002826605067548112,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":0.0026710137765603155,""ci_low"":0.0024962028942019663,""ci_high"":0.00285306571177537,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":0.002063164478594473,""ci_low"":0.001916402842821066,""ci_high"":0.002197520633419606,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":0.002063164478594473,""ci_low"":0.0019010383696131102,""ci_high"":0.0022165851428963424,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":0.002063164478594473,""ci_low"":0.001870169025929256,""ci_high"":0.0022487062726748806,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}}",,,,,42,,surface_displacement
0.16897274351839897,0.19414741206022634,0.19017010911486065,0.1939460782711364,0.1894451971199771,,,,,diagnostic_2,,surprise_increment_60s,0.0037759691562757602,"{""60s"":{""mean_mae_reduction"":1.9307700303851835e-05,""ci_low"":1.8475874922866644e-05,""ci_high"":2.0167677326598954e-05,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":1.9307700303851835e-05,""ci_low"":1.843816324384048e-05,""ci_high"":2.0231868170070397e-05,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":1.9307700303851835e-05,""ci_low"":1.7962710162338422e-05,""ci_high"":2.0554550110485515e-05,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}","{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":2.3014399952238073e-05,""ci_low"":2.2053182954278196e-05,""ci_high"":2.3888713463423282e-05,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":2.3014399952238073e-05,""ci_low"":2.1936854524288215e-05,""ci_high"":2.3998434509611982e-05,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":2.3014399952238073e-05,""ci_low"":2.1777267095197422e-05,""ci_high"":2.4124884059278374e-05,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":1.512169008946494e-05,""ci_low"":1.4399546561120861e-05,""ci_high"":1.5886368621978238e-05,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":1.512169008946494e-05,""ci_low"":1.433811029596393e-05,""ci_high"":1.5953099673618468e-05,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":1.512169008946494e-05,""ci_low"":1.396202372576323e-05,""ci_high"":1.607416167885706e-05,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}}",,,,,42,,absolute_atm_iv_change
,,,,,12,60,0.14243023739467464,0.05129936004938618,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,0.05445831069012358,0.041729482097253814,0.04765595096892598,null]",2342,101,0.09374211953955836,surface_displacement
,,,,,24,120,0.1448032061716657,0.04901101678481458,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,0.05445831069012358,0.041729482097253814,0.04765595096892598,null]",2342,101,0.09374211953955836,surface_displacement
,,,,,60,300,0.15104652757542456,0.03559256435159488,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,0.05445831069012358,0.041729482097253814,0.04765595096892598,null]",2342,101,0.09374211953955836,surface_displacement
,,,,,12,60,0.05104057693150964,-0.03526620821345754,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,0.009553736448287964,0.004424072507137915,0.00476462370599035,null]",2342,101,0.007036238243140103,absolute_atm_iv_change
,,,,,24,120,0.05745784705312834,-0.03444962941781734,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,0.009553736448287964,0.004424072507137915,0.00476462370599035,null]",2342,101,0.007036238243140103,absolute_atm_iv_change
,,,,,60,300,0.05338657085122756,-0.03856782714570501,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,0.009553736448287964,0.004424072507137915,0.00476462370599035,null]",2342,101,0.007036238243140103,absolute_atm_iv_change
,,,,,12,60,0.13873446874852344,-0.04721442600849972,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,8.98813649165253e-05,0.00011244372129523138,0.00011728396488460759,null]",2342,101,0.03908537726654365,realized_futures_volatility
,,,,,24,120,0.15520383618885156,-0.037508643141447834,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,8.98813649165253e-05,0.00011244372129523138,0.00011728396488460759,null]",2342,101,0.03908537726654365,realized_futures_volatility
,,,,,60,300,0.16269364066821565,-0.03609877907178958,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,8.98813649165253e-05,0.00011244372129523138,0.00011728396488460759,null]",2342,101,0.03908537726654365,realized_futures_volatility
,,,,,12,60,0.07573024018658964,-0.06638899889895605,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,7.686614990234374e-05,8.62682275691642e-05,8.711024145385128e-05,null]",2342,101,0.002866155243122385,absolute_futures_return
,,,,,24,120,0.09262102057942005,-0.06448031065766449,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,7.686614990234374e-05,8.62682275691642e-05,8.711024145385128e-05,null]",2342,101,0.002866155243122385,absolute_futures_return
,,,,,60,300,0.10697043924602603,-0.05609131467669432,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,7.686614990234374e-05,8.62682275691642e-05,8.711024145385128e-05,null]",2342,101,0.002866155243122385,absolute_futures_return
,,,,,12,60,0.06525271216857541,-0.007196671394892609,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,-0.000627927714958787,-1.1375137806252385e-05,2.068798494292423e-05,null]",2342,101,0.031478865796527346,near_atm_spread_change
,,,,,24,120,0.05953556040438849,-0.0056878911384844475,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,-0.000627927714958787,-1.1375137806252385e-05,2.068798494292423e-05,null]",2342,101,0.031478865796527346,near_atm_spread_change
,,,,,60,300,0.05443817880370131,0.00301839142213451,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,-0.000627927714958787,-1.1375137806252385e-05,2.068798494292423e-05,null]",2342,101,0.031478865796527346,near_atm_spread_change
,,,,,12,60,-0.10227585492360679,-0.2476460768042937,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,6.0721486806869504e-05,4.985996163622425e-05,3.922420984424239e-05,null]",2342,101,-0.1770394071168154,absolute_atm_straddle_change
,,,,,24,120,-0.09129534516366472,-0.250515537224632,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,6.0721486806869504e-05,4.985996163622425e-05,3.922420984424239e-05,null]",2342,101,-0.1770394071168154,absolute_atm_straddle_change
,,,,,60,300,-0.0776477549940982,-0.23763129149124823,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,6.0721486806869504e-05,4.985996163622425e-05,3.922420984424239e-05,null]",2342,101,-0.1770394071168154,absolute_atm_straddle_change
,,,,,12,60,0.00021630002153162002,-0.12918614079370985,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,1.4084613212617115e-06,7.400174323055564e-07,-3.778221976040072e-07,null]",2342,101,-0.06505679688737917,parity_restoration
,,,,,24,120,-0.0036256802498284783,-0.12091871833584684,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,1.4084613212617115e-06,7.400174323055564e-07,-3.778221976040072e-07,null]",2342,101,-0.06505679688737917,parity_restoration
,,,,,60,300,-0.005802008263579714,-0.11011335415300501,diagnostic_1,500,surprise_l2_5s,,,,False,"[0,5,1541,796,0]","[null,1.4084613212617115e-06,7.400174323055564e-07,-3.778221976040072e-07,null]",2342,101,-0.06505679688737917,parity_restoration
,,,,,12,60,0.14621763981430813,0.050825416656657366,diagnostic_1,500,surprise_unit_l2_5s,,,,False,"[0,0,1540,802,0]","[null,null,0.041694025666450855,0.04775905350405175,null]",2342,101,0.0954271119932681,surface_displacement
,,,,,24,120,0.14608828891955575,0.05022705209867491,diagnostic_1,500,surprise_unit_l2_5s,,,,False,"[0,0,1540,802,0]","[null,null,0.041694025666450855,0.04775905350405175,null]",2342,101,0.0954271119932681,surface_displacement
,,,,,60,300,0.15152286739505497,0.03895970668034711,diagnostic_1,500,surprise_unit_l2_5s,,,,False,"[0,0,1540,802,0]","[null,null,0.041694025666450855,0.04775905350405175,null]",2342,101,0.0954271119932681,surface_displacement
,,,,,12,60,0.049537304673131125,-0.037738430467443455,diagnostic_1,500,surprise_unit_l2_5s,,,,False,"[0,0,1540,802,0]","[null,null,0.004415643747363772,0.004810241290235757,null]",2342,101,0.004765542309076497,absolute_atm_iv_change
,,,,,24,120,0.055897488349363166,-0.03848043640514466,diagnostic_1,500,surprise_unit_l2_5s,,,,False,"[0,0,1540,802,0]","[null,null,0.004415643747363772,0.004810241290235757,null]",2342,101,0.004765542309076497,absolute_atm_iv_change
,,,,,60,300,0.05076826123293526,-0.03887702791842561,diagnostic_1,500,surprise_unit_l2_5s,,,,False,"[0,0,1540,802,0]","[null,null,0.004415643747363772,0.004810241290235757,null]",2342,101,0.004765542309076497,absolute_atm_iv_change
,,,,,12,60,0.14621763981430813,0.050825416656657366,diagnostic_1,500,surprise_cosine_5s,,,,False,"[0,0,1540,802,0]","[null,null,0.041694025666450855,0.04775905350405175,null]",2342,101,0.0954271119932681,surface_displacement
,,,,,24,120,0.14608828891955575,0.05022705209867491,diagnostic_1,500,surprise_cosine_5s,,,,False,"[0,0,1540,802,0]","[null,null,0.041694025666450855,0.04775905350405175,null]",2342,101,0.0954271119932681,surface_displacement
,,,,,60,300,0.15152286739505497,0.03895970668034711,diagnostic_1,500,surprise_cosine_5s,,,,False,"[0,0,1540,802,0]","[null,null,0.041694025666450855,0.04775905350405175,null]",2342,101,0.0954271119932681,surface_displacement
,,,,,12,60,0.049537304673131125,-0.037738430467443455,diagnostic_1,500,surprise_cosine_5s,,,,False,"[0,0,1540,802,0]","[null,null,0.004415643747363772,0.004810241290235757,null]",2342,101,0.004765542309076497,absolute_atm_iv_change
,,,,,24,120,0.055897488349363166,-0.03848043640514466,diagnostic_1,500,surprise_cosine_5s,,,,False,"[0,0,1540,802,0]","[null,null,0.004415643747363772,0.004810241290235757,null]",2342,101,0.004765542309076497,absolute_atm_iv_change
,,,,,60,300,0.05076826123293526,-0.03887702791842561,diagnostic_1,500,surprise_cosine_5s,,,,False,"[0,0,1540,802,0]","[null,null,0.004415643747363772,0.004810241290235757,null]",2342,101,0.004765542309076497,absolute_atm_iv_change
0.04497693858177698,-0.009088010183157635,-0.08295191566520899,0.003708108730676729,-0.08200533791537845,,,,,diagnostic_1,,surprise_increment_5s,0.08666002439588572,"{""60s"":{""mean_mae_reduction"":0.001661681875419585,""ci_low"":0.0014936364998688625,""ci_high"":0.001826472574618808,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":0.001661681875419585,""ci_low"":0.0014596803128139922,""ci_high"":0.0018427655512279727,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":0.001661681875419585,""ci_low"":0.001440797317256148,""ci_high"":0.0019072938793715727,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}","{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":0.0016435315102248617,""ci_low"":0.001466265885393031,""ci_high"":0.0018173761911811834,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":0.0016435315102248617,""ci_low"":0.001435445827671356,""ci_high"":0.0018431473806720452,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":0.0016435315102248617,""ci_low"":0.001403111091528464,""ci_high"":0.0019271319713256272,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":0.0011661129729972105,""ci_low"":0.0010280824382052388,""ci_high"":0.0013434110013123143,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":0.0011661129729972105,""ci_low"":0.0009687090791040235,""ci_high"":0.0013499278882356926,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":0.0011661129729972105,""ci_low"":0.0009364388308037337,""ci_high"":0.001394954580990854,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}}",,,,,101,,surface_displacement
0.14155160883898044,0.1721339822620398,0.17152663513011157,0.17160851614891526,0.1716380222591154,,,,,diagnostic_1,,surprise_increment_5s,8.18810188036867e-05,"{""60s"":{""mean_mae_reduction"":3.556333344379459e-07,""ci_low"":3.307878396258438e-07,""ci_high"":3.8108311561132056e-07,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":3.556333344379459e-07,""ci_low"":3.223542248223552e-07,""ci_high"":3.848490771229068e-07,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":3.556333344379459e-07,""ci_low"":3.2423753456922716e-07,""ci_high"":3.949545821074034e-07,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}","{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.2815371022558534e-07,""ci_low"":-2.761174968169459e-07,""ci_high"":1.492496822723409e-08,""positive_probability"":0.052,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.2815371022558534e-07,""ci_low"":-3.277721702323893e-07,""ci_high"":5.900627750166405e-08,""positive_probability"":0.078,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.2815371022558534e-07,""ci_low"":-3.7804179235783606e-07,""ci_high"":1.1585183176502559e-07,""positive_probability"":0.154,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-8.144430615595302e-07,""ci_low"":-9.038281777148344e-07,""ci_high"":-7.067072192236095e-07,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-8.144430615595302e-07,""ci_low"":-9.536384591141076e-07,""ci_high"":-6.7740121780249e-07,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-8.144430615595302e-07,""ci_low"":-1.0039447422800517e-06,""ci_high"":-6.330738073540169e-07,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}}",,,,,101,,absolute_atm_iv_change
,,,,,12,60,0.12038049175993731,0.04374438513970365,diagnostic_2,500,surprise_l2_5s,,,,False,"[2,6,1901,2566,2]","[0.07937915213743056,0.044190805477248,0.04199956572881037,0.045077870205694204,0.052818202950543985]",4477,101,0.0818452762739762,surface_displacement
,,,,,24,120,0.12041213755544117,0.039354818136550035,diagnostic_2,500,surprise_l2_5s,,,,False,"[2,6,1901,2566,2]","[0.07937915213743056,0.044190805477248,0.04199956572881037,0.045077870205694204,0.052818202950543985]",4477,101,0.0818452762739762,surface_displacement
,,,,,60,300,0.11024625190532696,0.03755731943437186,diagnostic_2,500,surprise_l2_5s,,,,False,"[2,6,1901,2566,2]","[0.07937915213743056,0.044190805477248,0.04199956572881037,0.045077870205694204,0.052818202950543985]",4477,101,0.0818452762739762,surface_displacement
,,,,,12,60,0.0447505953406098,-0.02315558490432198,diagnostic_2,500,surprise_l2_5s,,,,False,"[2,6,1901,2566,2]","[0.015159543603658676,0.007649273922046025,0.005240723859128797,0.0053672118610408465,0.008786648511886597]",4477,101,0.012297605986026272,absolute_atm_iv_change
