base_plus_metric_skill,base_plus_pca_metric_skill,base_plus_velocity_metric_skill,base_plus_velocity_skill,base_skill,block_rows,block_seconds,ci_high,ci_low,diagnostic,draws,feature,increment_beyond_velocity,paired_increment_beyond_velocity,paired_intervals,quintile_monotonic,quintile_samples,quintile_target_means,samples,seed,spearman,target
-0.08356881492967871,-0.004598457900518271,-0.09304374726275455,-0.0894056436112749,-0.08200533791537845,,,,,diagnostic_1,,curvature_increment_60s,-0.0036381036514796516,"{""60s"":{""mean_mae_reduction"":-6.975962608716723e-05,""ci_low"":-8.505533178954348e-05,""ci_high"":-5.430965857517384e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-6.975962608716723e-05,""ci_low"":-8.7897263685563e-05,""ci_high"":-5.146386286642116e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-6.975962608716723e-05,""ci_low"":-8.73213674508249e-05,""ci_high"":-4.840194567349445e-05,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}","{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-0.00021165843044544506,""ci_low"":-0.00026565038459350844,""ci_high"":-0.00015988823947437787,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-0.00021165843044544506,""ci_low"":-0.000277772774684575,""ci_high"":-0.0001468379229282226,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-0.00021165843044544506,""ci_low"":-0.0003008159423565021,""ci_high"":-0.00012370855616475703,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-0.00046986955634571015,""ci_low"":-0.0005411842583252141,""ci_high"":-0.0004067611576921895,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-0.00046986955634571015,""ci_low"":-0.0005404477451536087,""ci_high"":-0.0003907355521962624,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-0.00046986955634571015,""ci_low"":-0.0005497223551366945,""ci_high"":-0.00037859743856352273,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}}",,,,,42,,surface_displacement
0.1712792442632095,0.14043045066570892,0.17134493970451725,0.17088610031810658,0.1716380222591154,,,,,diagnostic_1,,acceleration_increment_60s,0.0004588393864106699,"{""60s"":{""mean_mae_reduction"":1.9928743357727073e-06,""ci_low"":1.677593615208411e-06,""ci_high"":2.3632126116896112e-06,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":1.9928743357727073e-06,""ci_low"":1.6036666742820527e-06,""ci_high"":2.4262706185880966e-06,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":1.9928743357727073e-06,""ci_low"":1.4243314097119754e-06,""ci_high"":2.533301195236555e-06,""positive_probability"":1.0,""block_rows"":60,""draws"":500}}","{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.2729436892715983e-06,""ci_low"":-1.8318416054572174e-06,""ci_high"":-7.043399540830501e-07,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.2729436892715983e-06,""ci_low"":-2.0056754873557723e-06,""ci_high"":-5.460464482061284e-07,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.2729436892715983e-06,""ci_low"":-2.2422962342496293e-06,""ci_high"":-3.173691179249492e-07,""positive_probability"":0.006,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.0452967532132531e-05,""ci_low"":-1.131092858374012e-05,""ci_high"":-9.539800091044866e-06,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.0452967532132531e-05,""ci_low"":-1.1581515237472966e-05,""ci_high"":-9.266251655076093e-06,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.0452967532132531e-05,""ci_low"":-1.2073896167464162e-05,""ci_high"":-8.98234995284574e-06,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}}",,,,,42,,absolute_atm_iv_change
0.1715047715851692,0.1412161701453587,0.17056759693202406,0.17088610031810658,0.1716380222591154,,,,,diagnostic_1,,curvature_increment_60s,-0.0003185033860825248,"{""60s"":{""mean_mae_reduction"":-1.3833538331260526e-06,""ci_low"":-1.6347759125496364e-06,""ci_high"":-1.1501968518387622e-06,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.3833538331260526e-06,""ci_low"":-1.6722259135091264e-06,""ci_high"":-1.11865027558377e-06,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.3833538331260526e-06,""ci_low"":-1.646683904565773e-06,""ci_high"":-1.0526339322543137e-06,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}","{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":-4.6491718581703575e-06,""ci_low"":-5.620837829045322e-06,""ci_high"":-3.6599035455928184e-06,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-4.6491718581703575e-06,""ci_low"":-5.9192953321730105e-06,""ci_high"":-3.3855548232545283e-06,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-4.6491718581703575e-06,""ci_low"":-6.453189333777453e-06,""ci_high"":-2.871600263513122e-06,""positive_probability"":0.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-1.4110405127381837e-05,""ci_low"":-1.5340691879715408e-05,""ci_high"":-1.2842870591242704e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-1.4110405127381837e-05,""ci_low"":-1.5799157527577048e-05,""ci_high"":-1.2392167605554496e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-1.4110405127381837e-05,""ci_low"":-1.6381256577363608e-05,""ci_high"":-1.18335876157694e-05,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}}",,,,,42,,absolute_atm_iv_change
,,,,,12,60,0.21444915617342095,0.15635232965645476,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[0.04013392893838591,0.04677391639137518,null,null,null]",4477,42,0.18543153656482095,surface_displacement
,,,,,24,120,0.2136219250860723,0.15295070808599093,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[0.04013392893838591,0.04677391639137518,null,null,null]",4477,42,0.18543153656482095,surface_displacement
,,,,,60,300,0.2127309231747499,0.14826906207088983,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[0.04013392893838591,0.04677391639137518,null,null,null]",4477,42,0.18543153656482095,surface_displacement
,,,,,12,60,0.1714874793059158,0.11229996984641145,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[0.004750172578453484,0.00579000499958245,null,null,null]",4477,42,0.14301093456405595,absolute_atm_iv_change
,,,,,24,120,0.16889048073799146,0.11413899674124657,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[0.004750172578453484,0.00579000499958245,null,null,null]",4477,42,0.14301093456405595,absolute_atm_iv_change
,,,,,60,300,0.16536230129496102,0.11461078996316765,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[0.004750172578453484,0.00579000499958245,null,null,null]",4477,42,0.14301093456405595,absolute_atm_iv_change
,,,,,12,60,0.05297906623270875,-0.02891271188176263,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[0.00012412720906323328,0.00012641980752484228,null,null,null]",4477,42,0.009433952515306349,realized_futures_volatility
,,,,,24,120,0.05126171450234834,-0.031036401551276235,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[0.00012412720906323328,0.00012641980752484228,null,null,null]",4477,42,0.009433952515306349,realized_futures_volatility
,,,,,60,300,0.06307485701472135,-0.02653708636808106,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[0.00012412720906323328,0.00012641980752484228,null,null,null]",4477,42,0.009433952515306349,realized_futures_volatility
,,,,,12,60,0.0616443846965613,-0.014027990818909755,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[8.848373178102102e-05,9.412115270441228e-05,null,null,null]",4477,42,0.022387961838276245,absolute_futures_return
,,,,,24,120,0.05664249702335879,-0.01567504056574266,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[8.848373178102102e-05,9.412115270441228e-05,null,null,null]",4477,42,0.022387961838276245,absolute_futures_return
,,,,,60,300,0.06563268025838383,-0.010743503492670626,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[8.848373178102102e-05,9.412115270441228e-05,null,null,null]",4477,42,0.022387961838276245,absolute_futures_return
,,,,,12,60,0.11904986192798207,0.059674881774641336,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[-5.469865145872384e-05,4.430441512423303e-05,null,null,null]",4477,42,0.08938401950045953,near_atm_spread_change
,,,,,24,120,0.11841393016381416,0.06306583985301267,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[-5.469865145872384e-05,4.430441512423303e-05,null,null,null]",4477,42,0.08938401950045953,near_atm_spread_change
,,,,,60,300,0.11649952956735368,0.06265825915595462,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[-5.469865145872384e-05,4.430441512423303e-05,null,null,null]",4477,42,0.08938401950045953,near_atm_spread_change
,,,,,12,60,0.0676772499838657,-0.0058883121032495414,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[6.488694310173488e-05,7.875219392650701e-05,null,null,null]",4477,42,0.02864330264073805,absolute_atm_straddle_change
,,,,,24,120,0.06584823923740239,-0.010923860476616412,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[6.488694310173488e-05,7.875219392650701e-05,null,null,null]",4477,42,0.02864330264073805,absolute_atm_straddle_change
,,,,,60,300,0.0686784100680669,-0.011552806662711317,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[6.488694310173488e-05,7.875219392650701e-05,null,null,null]",4477,42,0.02864330264073805,absolute_atm_straddle_change
,,,,,12,60,0.052259926852225136,-0.015651404796091988,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[-4.775543532849434e-07,5.483151130942748e-07,null,null,null]",4477,42,0.019539703475068487,parity_restoration
,,,,,24,120,0.0536017308504348,-0.015191183481395544,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[-4.775543532849434e-07,5.483151130942748e-07,null,null,null]",4477,42,0.019539703475068487,parity_restoration
,,,,,60,300,0.05080759943021018,-0.008893760924510608,diagnostic_2,500,velocity_60s,,,,False,"[2013,2464,0,0,0]","[-4.775543532849434e-07,5.483151130942748e-07,null,null,null]",4477,42,0.019539703475068487,parity_restoration
,,,,,12,60,0.13294934885416676,0.06851731377734101,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[0.041315841263982474,0.04546794464075282,null,null,null]",4477,42,0.10219211456767131,surface_displacement
,,,,,24,120,0.13441426122273892,0.06382849096874026,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[0.041315841263982474,0.04546794464075282,null,null,null]",4477,42,0.10219211456767131,surface_displacement
,,,,,60,300,0.1301747288840793,0.05656135251954731,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[0.041315841263982474,0.04546794464075282,null,null,null]",4477,42,0.10219211456767131,surface_displacement
,,,,,12,60,0.10088375090937433,0.04379863626943351,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[0.004943775084056886,0.0055797048170183805,null,null,null]",4477,42,0.07297111306615635,absolute_atm_iv_change
,,,,,24,120,0.09871527942951915,0.04192194151132557,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[0.004943775084056886,0.0055797048170183805,null,null,null]",4477,42,0.07297111306615635,absolute_atm_iv_change
,,,,,60,300,0.0975468921178245,0.04231490447559613,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[0.004943775084056886,0.0055797048170183805,null,null,null]",4477,42,0.07297111306615635,absolute_atm_iv_change
,,,,,12,60,0.028296607079240328,-0.053816944907615696,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[0.0001270841874432163,0.00012423743965710252,null,null,null]",4477,42,-0.018027504053319723,realized_futures_volatility
,,,,,24,120,0.02372983191433037,-0.06304719552714946,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[0.0001270841874432163,0.00012423743965710252,null,null,null]",4477,42,-0.018027504053319723,realized_futures_volatility
,,,,,60,300,0.03365648584551597,-0.056786490153040665,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[0.0001270841874432163,0.00012423743965710252,null,null,null]",4477,42,-0.018027504053319723,realized_futures_volatility
,,,,,12,60,0.033739974306103364,-0.03804989752375642,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[9.222994319382851e-05,9.114922926288212e-05,null,null,null]",4477,42,-0.0043689626417083354,absolute_futures_return
,,,,,24,120,0.03436358656210498,-0.04071645640559294,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[9.222994319382851e-05,9.114922926288212e-05,null,null,null]",4477,42,-0.0043689626417083354,absolute_futures_return
,,,,,60,300,0.04292947919779128,-0.04169658329216099,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[9.222994319382851e-05,9.114922926288212e-05,null,null,null]",4477,42,-0.0043689626417083354,absolute_futures_return
,,,,,12,60,0.08657935683121248,0.031333435029643225,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[-4.7943254491527195e-05,3.221415129927038e-05,null,null,null]",4477,42,0.05694406287633368,near_atm_spread_change
,,,,,24,120,0.08615552373437063,0.031786164300051704,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[-4.7943254491527195e-05,3.221415129927038e-05,null,null,null]",4477,42,0.05694406287633368,near_atm_spread_change
,,,,,60,300,0.08317155614101264,0.030213532985105946,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[-4.7943254491527195e-05,3.221415129927038e-05,null,null,null]",4477,42,0.05694406287633368,near_atm_spread_change
,,,,,12,60,0.05524465894934131,-0.019234358404040294,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[6.522988506620066e-05,7.746867983639017e-05,null,null,null]",4477,42,0.015174460891891091,absolute_atm_straddle_change
,,,,,24,120,0.05504887512659323,-0.023814888562067114,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[6.522988506620066e-05,7.746867983639017e-05,null,null,null]",4477,42,0.015174460891891091,absolute_atm_straddle_change
,,,,,60,300,0.05240182923424379,-0.019973591891822375,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[6.522988506620066e-05,7.746867983639017e-05,null,null,null]",4477,42,0.015174460891891091,absolute_atm_straddle_change
,,,,,12,60,0.027361050950796835,-0.03961615417664098,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[-2.431050199858586e-07,3.113258502235904e-07,null,null,null]",4477,42,-0.006034518829909488,parity_restoration
,,,,,24,120,0.029535398205482014,-0.03966444886664025,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[-2.431050199858586e-07,3.113258502235904e-07,null,null,null]",4477,42,-0.006034518829909488,parity_restoration
,,,,,60,300,0.022804751738686773,-0.033588717275312575,diagnostic_2,500,acceleration_60s,,,,False,"[1811,2666,0,0,0]","[-2.431050199858586e-07,3.113258502235904e-07,null,null,null]",4477,42,-0.006034518829909488,parity_restoration
,,,,,12,60,-0.049376620654691165,-0.11191343183953595,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[0.0471877260053418,0.042760629090407974,0.04150964113024385,0.04182576883664213,0.04240798626921141]",4477,42,-0.08045170330470783,surface_displacement
,,,,,24,120,-0.05376437812606494,-0.11141840511141446,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[0.0471877260053418,0.042760629090407974,0.04150964113024385,0.04182576883664213,0.04240798626921141]",4477,42,-0.08045170330470783,surface_displacement
,,,,,60,300,-0.04906620872608549,-0.10899482255260205,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[0.0471877260053418,0.042760629090407974,0.04150964113024385,0.04182576883664213,0.04240798626921141]",4477,42,-0.08045170330470783,surface_displacement
,,,,,12,60,-0.04694458562714373,-0.10533824251800922,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[0.005921613855261198,0.005208772983290321,0.004990615121934606,0.004844629556812641,0.00508058608308832]",4477,42,-0.07690993451797509,absolute_atm_iv_change
,,,,,24,120,-0.04818102837810107,-0.10770444712790929,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[0.005921613855261198,0.005208772983290321,0.004990615121934606,0.004844629556812641,0.00508058608308832]",4477,42,-0.07690993451797509,absolute_atm_iv_change
,,,,,60,300,-0.04338681241142731,-0.10912039610484492,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[0.005921613855261198,0.005208772983290321,0.004990615121934606,0.004844629556812641,0.00508058608308832]",4477,42,-0.07690993451797509,absolute_atm_iv_change
,,,,,12,60,0.019854333138097893,-0.04748903503567077,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[0.0001263684907997191,0.00012291587588188845,0.00013306697114131327,0.00012107528967756648,0.00012431450381141776]",4477,42,-0.012864057619980883,realized_futures_volatility
,,,,,24,120,0.021516067213413658,-0.05153824895679539,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[0.0001263684907997191,0.00012291587588188845,0.00013306697114131327,0.00012107528967756648,0.00012431450381141776]",4477,42,-0.012864057619980883,realized_futures_volatility
,,,,,60,300,0.023774992695702872,-0.055811837684517585,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[0.0001263684907997191,0.00012291587588188845,0.00013306697114131327,0.00012107528967756648,0.00012431450381141776]",4477,42,-0.012864057619980883,realized_futures_volatility
,,,,,12,60,0.02509682040909486,-0.0349333784541278,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[9.253663076481349e-05,9.136267229783262e-05,9.67157298120959e-05,8.874259594180293e-05,8.996579830992024e-05]",4477,42,-0.004509754318776275,absolute_futures_return
,,,,,24,120,0.02547158079916554,-0.03713023138919226,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[9.253663076481349e-05,9.136267229783262e-05,9.67157298120959e-05,8.874259594180293e-05,8.996579830992024e-05]",4477,42,-0.004509754318776275,absolute_futures_return
,,,,,60,300,0.02590816323784594,-0.03962860466918129,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[9.253663076481349e-05,9.136267229783262e-05,9.67157298120959e-05,8.874259594180293e-05,8.996579830992024e-05]",4477,42,-0.004509754318776275,absolute_futures_return
,,,,,12,60,0.01230765128328426,-0.04322739842767304,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[2.0635455818502495e-05,-1.7598669532919713e-05,3.926639936434397e-06,-2.195531748922096e-05,-6.892483592639048e-06]",4477,42,-0.015897543940293517,near_atm_spread_change
,,,,,24,120,0.011599963253492008,-0.04493801440184918,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[2.0635455818502495e-05,-1.7598669532919713e-05,3.926639936434397e-06,-2.195531748922096e-05,-6.892483592639048e-06]",4477,42,-0.015897543940293517,near_atm_spread_change
,,,,,60,300,0.011742272893883484,-0.04244506959363811,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[2.0635455818502495e-05,-1.7598669532919713e-05,3.926639936434397e-06,-2.195531748922096e-05,-6.892483592639048e-06]",4477,42,-0.015897543940293517,near_atm_spread_change
,,,,,12,60,0.005106554533124236,-0.05288292866224506,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[7.337662850467252e-05,7.170671514995935e-05,7.81269950999154e-05,6.081837449036859e-05,7.476029943113457e-05]",4477,42,-0.02453555307913427,absolute_atm_straddle_change
,,,,,24,120,0.004880616009459557,-0.05588195151098196,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[7.337662850467252e-05,7.170671514995935e-05,7.81269950999154e-05,6.081837449036859e-05,7.476029943113457e-05]",4477,42,-0.02453555307913427,absolute_atm_straddle_change
,,,,,60,300,0.004070564956145424,-0.05302840326467394,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[7.337662850467252e-05,7.170671514995935e-05,7.81269950999154e-05,6.081837449036859e-05,7.476029943113457e-05]",4477,42,-0.02453555307913427,absolute_atm_straddle_change
,,,,,12,60,0.006678266264809101,-0.05890637275472444,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[7.32678196508344e-07,-1.3296049173908617e-07,7.816503872665384e-07,-5.626610668897853e-07,-4.732504232258488e-07]",4477,42,-0.02554594587394537,parity_restoration
,,,,,24,120,0.008882048491809982,-0.05219274885081449,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[7.32678196508344e-07,-1.3296049173908617e-07,7.816503872665384e-07,-5.626610668897853e-07,-4.732504232258488e-07]",4477,42,-0.02554594587394537,parity_restoration
,,,,,60,300,0.007617595068736021,-0.04788901089624622,diagnostic_2,500,curvature_60s,,,,False,"[1420,567,522,581,1387]","[7.32678196508344e-07,-1.3296049173908617e-07,7.816503872665384e-07,-5.626610668897853e-07,-4.732504232258488e-07]",4477,42,-0.02554594587394537,parity_restoration
-0.2197401422147407,-0.12687121541161095,-0.2085097715300086,-0.209191243297703,-0.2206168077093067,,,,,diagnostic_2,,acceleration_increment_60s,0.0006814717676943971,"{""60s"":{""mean_mae_reduction"":1.3105172052524933e-05,""ci_low"":-2.1670792575611765e-07,""ci_high"":2.4956886566398284e-05,""positive_probability"":0.972,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":1.3105172052524933e-05,""ci_low"":-2.4233268695098928e-06,""ci_high"":2.8115797388562403e-05,""positive_probability"":0.95,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":1.3105172052524933e-05,""ci_low"":-9.870047079846959e-06,""ci_high"":3.292595590249907e-05,""positive_probability"":0.886,""block_rows"":60,""draws"":500}}","{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":0.00023282665503908403,""ci_low"":0.00020435491694082602,""ci_high"":0.0002574945786868421,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":0.00023282665503908403,""ci_low"":0.0002012265741948408,""ci_high"":0.0002625786829831857,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":0.00023282665503908403,""ci_low"":0.00019164482864608893,""ci_high"":0.00027214128126493305,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-0.00016355662694258664,""ci_low"":-0.0001969758707174097,""ci_high"":-0.00013683335177697544,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-0.00016355662694258664,""ci_low"":-0.00019625960752020478,""ci_high"":-0.00012994950861746103,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-0.00016355662694258664,""ci_low"":-0.00022396907433307664,""ci_high"":-0.00011688702741264261,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}}",,,,,42,,surface_displacement
-0.22415995894965524,-0.1289057154791171,-0.21285216747728675,-0.209191243297703,-0.2206168077093067,,,,,diagnostic_2,,curvature_increment_60s,-0.0036609241795837466,"{""60s"":{""mean_mae_reduction"":-7.040209663713294e-05,""ci_low"":-8.999174693376955e-05,""ci_high"":-5.236491614663435e-05,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-7.040209663713294e-05,""ci_low"":-9.325184391573985e-05,""ci_high"":-5.002864001094974e-05,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-7.040209663713294e-05,""ci_low"":-0.00010098303463941467,""ci_high"":-3.9442858857905245e-05,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}","{""base_to_candidate"":{""60s"":{""mean_mae_reduction"":0.00014931938634942616,""ci_low"":0.00010250188629588213,""ci_high"":0.00019276797509797078,""positive_probability"":1.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":0.00014931938634942616,""ci_low"":9.193042976373122e-05,""ci_high"":0.00020267073447398397,""positive_probability"":1.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":0.00014931938634942616,""ci_low"":6.843921587708873e-05,""ci_high"":0.0002240256399739045,""positive_probability"":1.0,""block_rows"":60,""draws"":500}},""base_pca_to_candidate"":{""60s"":{""mean_mae_reduction"":-0.00027464469800997447,""ci_low"":-0.00033134438551164053,""ci_high"":-0.0002251830327733924,""positive_probability"":0.0,""block_rows"":12,""draws"":500},""120s"":{""mean_mae_reduction"":-0.00027464469800997447,""ci_low"":-0.0003418497649178971,""ci_high"":-0.00021358013086350715,""positive_probability"":0.0,""block_rows"":24,""draws"":500},""300s"":{""mean_mae_reduction"":-0.00027464469800997447,""ci_low"":-0.0003878032295738853,""ci_high"":-0.00019264086711070997,""positive_probability"":0.0,""block_rows"":60,""draws"":500}}}",,,,,42,,surface_displacement
