block_seconds,diagnostic,family,feature,maximum_spearman,median_spearman,minimum_spearman,positive_seeds,seeds,target
60,diagnostic_2,cross_market,futures_to_options_disequilibrium,0.05235678573045182,0.03814245785876165,0.002464234777864678,5,5,realized_futures_volatility
120,diagnostic_2,cross_market,futures_to_options_disequilibrium,0.05235678573045182,0.03814245785876165,0.002464234777864678,5,5,realized_futures_volatility
300,diagnostic_2,cross_market,futures_to_options_disequilibrium,0.05235678573045182,0.03814245785876165,0.002464234777864678,5,5,realized_futures_volatility
60,diagnostic_2,cross_market,futures_to_options_disequilibrium,0.02562677057187516,0.011765571833694897,-0.016957001997210352,4,5,signed_atm_iv_change
120,diagnostic_2,cross_market,futures_to_options_disequilibrium,0.02562677057187516,0.011765571833694897,-0.016957001997210352,4,5,signed_atm_iv_change
300,diagnostic_2,cross_market,futures_to_options_disequilibrium,0.02562677057187516,0.011765571833694897,-0.016957001997210352,4,5,signed_atm_iv_change
60,diagnostic_2,cross_market,futures_to_options_disequilibrium,0.001593388225104256,-0.01491443265544018,-0.048013102419724105,1,5,signed_futures_return
120,diagnostic_2,cross_market,futures_to_options_disequilibrium,0.001593388225104256,-0.01491443265544018,-0.048013102419724105,1,5,signed_futures_return
300,diagnostic_2,cross_market,futures_to_options_disequilibrium,0.001593388225104256,-0.01491443265544018,-0.048013102419724105,1,5,signed_futures_return
60,diagnostic_2,cross_market,futures_to_options_disequilibrium,0.059149094669352004,0.04243037274092122,0.03665155449626272,5,5,surface_displacement
120,diagnostic_2,cross_market,futures_to_options_disequilibrium,0.059149094669352004,0.04243037274092122,0.03665155449626272,5,5,surface_displacement
300,diagnostic_2,cross_market,futures_to_options_disequilibrium,0.059149094669352004,0.04243037274092122,0.03665155449626272,5,5,surface_displacement
60,diagnostic_1,near_far,near_to_far_disequilibrium,0.11930446895129453,0.05646241187737585,-0.04237704213629286,3,5,atm_iv_convergence
120,diagnostic_1,near_far,near_to_far_disequilibrium,0.11930446895129453,0.05646241187737585,-0.04237704213629286,3,5,atm_iv_convergence
300,diagnostic_1,near_far,near_to_far_disequilibrium,0.11930446895129453,0.05646241187737585,-0.04237704213629286,3,5,atm_iv_convergence
60,diagnostic_1,near_far,near_to_far_disequilibrium,0.03213713031388991,0.013918821503178436,-0.011009916277319193,3,5,far_atm_iv_change
120,diagnostic_1,near_far,near_to_far_disequilibrium,0.03213713031388991,0.013918821503178436,-0.011009916277319193,3,5,far_atm_iv_change
300,diagnostic_1,near_far,near_to_far_disequilibrium,0.03213713031388991,0.013918821503178436,-0.011009916277319193,3,5,far_atm_iv_change
60,diagnostic_1,near_far,near_to_far_disequilibrium,0.22836097431135072,0.11238203038716779,-0.05434352887326289,3,5,near_atm_iv_change
120,diagnostic_1,near_far,near_to_far_disequilibrium,0.22836097431135072,0.11238203038716779,-0.05434352887326289,3,5,near_atm_iv_change
300,diagnostic_1,near_far,near_to_far_disequilibrium,0.22836097431135072,0.11238203038716779,-0.05434352887326289,3,5,near_atm_iv_change
60,diagnostic_1,near_far,near_to_far_disequilibrium,0.04733780749813573,0.03900030343017217,0.02389873248825624,5,5,realized_futures_volatility
120,diagnostic_1,near_far,near_to_far_disequilibrium,0.04733780749813573,0.03900030343017217,0.02389873248825624,5,5,realized_futures_volatility
300,diagnostic_1,near_far,near_to_far_disequilibrium,0.04733780749813573,0.03900030343017217,0.02389873248825624,5,5,realized_futures_volatility
60,diagnostic_1,near_far,near_to_far_disequilibrium,0.036058042512777715,-0.005044141587533201,-0.04001338806325529,2,5,surface_residual_restoration
120,diagnostic_1,near_far,near_to_far_disequilibrium,0.036058042512777715,-0.005044141587533201,-0.04001338806325529,2,5,surface_residual_restoration
300,diagnostic_1,near_far,near_to_far_disequilibrium,0.036058042512777715,-0.005044141587533201,-0.04001338806325529,2,5,surface_residual_restoration
60,diagnostic_1,near_far,near_to_far_disequilibrium,0.0535147806469941,-0.1133105205649636,-0.2293023516481157,2,5,term_structure_iv_change
120,diagnostic_1,near_far,near_to_far_disequilibrium,0.0535147806469941,-0.1133105205649636,-0.2293023516481157,2,5,term_structure_iv_change
300,diagnostic_1,near_far,near_to_far_disequilibrium,0.0535147806469941,-0.1133105205649636,-0.2293023516481157,2,5,term_structure_iv_change
60,diagnostic_2,near_far,near_to_far_disequilibrium,0.24431629004419114,0.05115907072125268,-0.05490026158607612,3,5,atm_iv_convergence
120,diagnostic_2,near_far,near_to_far_disequilibrium,0.24431629004419114,0.05115907072125268,-0.05490026158607612,3,5,atm_iv_convergence
300,diagnostic_2,near_far,near_to_far_disequilibrium,0.24431629004419114,0.05115907072125268,-0.05490026158607612,3,5,atm_iv_convergence
60,diagnostic_2,near_far,near_to_far_disequilibrium,0.023241883713368244,0.015181312301342429,0.0066789032400859085,5,5,far_atm_iv_change
120,diagnostic_2,near_far,near_to_far_disequilibrium,0.023241883713368244,0.015181312301342429,0.0066789032400859085,5,5,far_atm_iv_change
300,diagnostic_2,near_far,near_to_far_disequilibrium,0.023241883713368244,0.015181312301342429,0.0066789032400859085,5,5,far_atm_iv_change
60,diagnostic_2,near_far,near_to_far_disequilibrium,0.37871771925846903,0.1993204022905924,-0.06469278640994369,4,5,near_atm_iv_change
120,diagnostic_2,near_far,near_to_far_disequilibrium,0.37871771925846903,0.1993204022905924,-0.06469278640994369,4,5,near_atm_iv_change
300,diagnostic_2,near_far,near_to_far_disequilibrium,0.37871771925846903,0.1993204022905924,-0.06469278640994369,4,5,near_atm_iv_change
60,diagnostic_2,near_far,near_to_far_disequilibrium,0.11339878589239892,0.08662346552401082,0.06752513147986407,5,5,realized_futures_volatility
120,diagnostic_2,near_far,near_to_far_disequilibrium,0.11339878589239892,0.08662346552401082,0.06752513147986407,5,5,realized_futures_volatility
300,diagnostic_2,near_far,near_to_far_disequilibrium,0.11339878589239892,0.08662346552401082,0.06752513147986407,5,5,realized_futures_volatility
60,diagnostic_2,near_far,near_to_far_disequilibrium,0.1685268374449495,0.028093194848105817,-0.03323168184928504,4,5,surface_residual_restoration
120,diagnostic_2,near_far,near_to_far_disequilibrium,0.1685268374449495,0.028093194848105817,-0.03323168184928504,4,5,surface_residual_restoration
300,diagnostic_2,near_far,near_to_far_disequilibrium,0.1685268374449495,0.028093194848105817,-0.03323168184928504,4,5,surface_residual_restoration
60,diagnostic_2,near_far,near_to_far_disequilibrium,0.06483748172947429,-0.19911945060000352,-0.37787486390416325,1,5,term_structure_iv_change
120,diagnostic_2,near_far,near_to_far_disequilibrium,0.06483748172947429,-0.19911945060000352,-0.37787486390416325,1,5,term_structure_iv_change
300,diagnostic_2,near_far,near_to_far_disequilibrium,0.06483748172947429,-0.19911945060000352,-0.37787486390416325,1,5,term_structure_iv_change
60,diagnostic_1,call_put,call_to_put_disequilibrium,0.03143990766500969,0.011610171064494265,-0.04120743438629585,3,5,call_put_relative_correction
120,diagnostic_1,call_put,call_to_put_disequilibrium,0.03143990766500969,0.011610171064494265,-0.04120743438629585,3,5,call_put_relative_correction
300,diagnostic_1,call_put,call_to_put_disequilibrium,0.03143990766500969,0.011610171064494265,-0.04120743438629585,3,5,call_put_relative_correction
60,diagnostic_1,call_put,call_to_put_disequilibrium,0.000144937521609703,-0.010348529514514261,-0.017687692999270456,1,5,call_relative_move
120,diagnostic_1,call_put,call_to_put_disequilibrium,0.000144937521609703,-0.010348529514514261,-0.017687692999270456,1,5,call_relative_move
300,diagnostic_1,call_put,call_to_put_disequilibrium,0.000144937521609703,-0.010348529514514261,-0.017687692999270456,1,5,call_relative_move
60,diagnostic_1,call_put,call_to_put_disequilibrium,0.014546410208466238,-0.03865356503576828,-0.05601467614850119,1,5,parity_restoration
120,diagnostic_1,call_put,call_to_put_disequilibrium,0.014546410208466238,-0.03865356503576828,-0.05601467614850119,1,5,parity_restoration
300,diagnostic_1,call_put,call_to_put_disequilibrium,0.014546410208466238,-0.03865356503576828,-0.05601467614850119,1,5,parity_restoration
60,diagnostic_1,call_put,call_to_put_disequilibrium,0.019365796972580326,0.01225921377509044,0.003459289079116271,5,5,put_relative_move
120,diagnostic_1,call_put,call_to_put_disequilibrium,0.019365796972580326,0.01225921377509044,0.003459289079116271,5,5,put_relative_move
300,diagnostic_1,call_put,call_to_put_disequilibrium,0.019365796972580326,0.01225921377509044,0.003459289079116271,5,5,put_relative_move
60,diagnostic_1,call_put,call_to_put_disequilibrium,0.0129814618188209,-0.015905749812551547,-0.03549679858554345,2,5,signed_atm_iv_change
120,diagnostic_1,call_put,call_to_put_disequilibrium,0.0129814618188209,-0.015905749812551547,-0.03549679858554345,2,5,signed_atm_iv_change
300,diagnostic_1,call_put,call_to_put_disequilibrium,0.0129814618188209,-0.015905749812551547,-0.03549679858554345,2,5,signed_atm_iv_change
60,diagnostic_1,call_put,call_to_put_disequilibrium,0.08114863645729473,0.06033234242346193,-0.01533756071523884,4,5,signed_futures_return
120,diagnostic_1,call_put,call_to_put_disequilibrium,0.08114863645729473,0.06033234242346193,-0.01533756071523884,4,5,signed_futures_return
300,diagnostic_1,call_put,call_to_put_disequilibrium,0.08114863645729473,0.06033234242346193,-0.01533756071523884,4,5,signed_futures_return
60,diagnostic_1,call_put,call_to_put_disequilibrium,-0.01221757971255761,-0.019331638975316093,-0.04118144045802592,0,5,surface_residual_restoration
120,diagnostic_1,call_put,call_to_put_disequilibrium,-0.01221757971255761,-0.019331638975316093,-0.04118144045802592,0,5,surface_residual_restoration
300,diagnostic_1,call_put,call_to_put_disequilibrium,-0.01221757971255761,-0.019331638975316093,-0.04118144045802592,0,5,surface_residual_restoration
60,diagnostic_2,call_put,call_to_put_disequilibrium,0.012599590047942172,-0.01762012083709482,-0.04370298278064993,1,5,call_put_relative_correction
120,diagnostic_2,call_put,call_to_put_disequilibrium,0.012599590047942172,-0.01762012083709482,-0.04370298278064993,1,5,call_put_relative_correction
300,diagnostic_2,call_put,call_to_put_disequilibrium,0.012599590047942172,-0.01762012083709482,-0.04370298278064993,1,5,call_put_relative_correction
60,diagnostic_2,call_put,call_to_put_disequilibrium,-0.006401439185095495,-0.01837716362944167,-0.09298961896254075,0,5,call_relative_move
120,diagnostic_2,call_put,call_to_put_disequilibrium,-0.006401439185095495,-0.01837716362944167,-0.09298961896254075,0,5,call_relative_move
300,diagnostic_2,call_put,call_to_put_disequilibrium,-0.006401439185095495,-0.01837716362944167,-0.09298961896254075,0,5,call_relative_move
60,diagnostic_2,call_put,call_to_put_disequilibrium,-0.023548096873836067,-0.045067488583729796,-0.09207654069318368,0,5,parity_restoration
120,diagnostic_2,call_put,call_to_put_disequilibrium,-0.023548096873836067,-0.045067488583729796,-0.09207654069318368,0,5,parity_restoration
300,diagnostic_2,call_put,call_to_put_disequilibrium,-0.023548096873836067,-0.045067488583729796,-0.09207654069318368,0,5,parity_restoration
60,diagnostic_2,call_put,call_to_put_disequilibrium,0.09950224387583836,0.02275636215857881,0.0025885264388801656,5,5,put_relative_move
120,diagnostic_2,call_put,call_to_put_disequilibrium,0.09950224387583836,0.02275636215857881,0.0025885264388801656,5,5,put_relative_move
300,diagnostic_2,call_put,call_to_put_disequilibrium,0.09950224387583836,0.02275636215857881,0.0025885264388801656,5,5,put_relative_move
60,diagnostic_2,call_put,call_to_put_disequilibrium,0.03839298754106614,0.0020902959336580704,-0.013031276657974789,3,5,signed_atm_iv_change
120,diagnostic_2,call_put,call_to_put_disequilibrium,0.03839298754106614,0.0020902959336580704,-0.013031276657974789,3,5,signed_atm_iv_change
300,diagnostic_2,call_put,call_to_put_disequilibrium,0.03839298754106614,0.0020902959336580704,-0.013031276657974789,3,5,signed_atm_iv_change
60,diagnostic_2,call_put,call_to_put_disequilibrium,0.08672043607585057,0.02012539298300551,0.0024147370996281015,5,5,signed_futures_return
120,diagnostic_2,call_put,call_to_put_disequilibrium,0.08672043607585057,0.02012539298300551,0.0024147370996281015,5,5,signed_futures_return
300,diagnostic_2,call_put,call_to_put_disequilibrium,0.08672043607585057,0.02012539298300551,0.0024147370996281015,5,5,signed_futures_return
60,diagnostic_2,call_put,call_to_put_disequilibrium,-0.005429793809618504,-0.010202085794058333,-0.026338316599791523,0,5,surface_residual_restoration
120,diagnostic_2,call_put,call_to_put_disequilibrium,-0.005429793809618504,-0.010202085794058333,-0.026338316599791523,0,5,surface_residual_restoration
300,diagnostic_2,call_put,call_to_put_disequilibrium,-0.005429793809618504,-0.010202085794058333,-0.026338316599791523,0,5,surface_residual_restoration
