seed,diagnostic,horizon,target,base_skill,jepa_skill,base_plus_jepa_skill,incremental_jepa_skill,base_r2,base_plus_jepa_r2,incremental_r2,base_plus_jepa_auc,base_plus_jepa_balanced_accuracy
1,diagnostic_2,300s,absolute_futures_return,-2.999326113571164,0.07441139303496824,-3.7713177946360394,-0.7719916810648755,-11.166715541683406,-15.716683402868345,-4.549967861184939,,
1,diagnostic_2,300s,realized_futures_volatility,-4.1302461930776255,0.12064341013212343,-8.55614954207857,-4.4259033490009445,-24.721595383073936,-84.38307166391135,-59.66147628083742,,
1,diagnostic_2,300s,signed_atm_straddle_change,-0.08734449731388172,-0.01152377944510663,0.02294104121131657,0.11028553852519829,-0.12068400938986157,0.05923281648982526,0.17991682587968683,0.6112592811136405,0.5768367395322654
1,diagnostic_2,300s,absolute_atm_straddle_change,-0.06995949556720982,0.04396897832057278,0.09093850275402104,0.16089799832123086,-1.0019921529966171,-0.6243045763930057,0.3776875766036114,,
1,diagnostic_2,300s,near_atm_spread_change,-0.6453596845426444,-0.0665766677313091,-0.4196937844072113,0.22566590013543308,-1.1889488735063019,-0.6660025857426508,0.522946287763651,0.7565453901785262,0.585177969959035
1,diagnostic_2,300s,signed_atm_iv_change,0.0396088576488296,0.005123348478564105,0.059978340461852575,0.020369482813022977,0.11732624518959256,0.14431130361298317,0.026985058423390607,0.7249268888447487,0.6178558093078217
1,diagnostic_2,300s,absolute_atm_iv_change,0.1182630485603331,0.0634365368087112,0.16070012469218475,0.04243707613185166,-1.061441607974288,-0.9147332057541515,0.1467084022201366,,
1,diagnostic_2,300s,surface_displacement,0.06419688524172151,-0.09918178777492503,0.03195438958179453,-0.032242495659926984,-0.3309680609250769,-0.4129552838670336,-0.0819872229419567,,
7,diagnostic_1,30s,signed_futures_return,-3.0120901910905884,-0.09463339331108278,-1.8098429883531608,1.2022472027374276,-9.040211742280759,-4.487580742014103,4.552631000266656,0.494249573253653,0.5019183865359556
7,diagnostic_1,30s,absolute_futures_return,-0.2291405430489759,-0.2756760402232372,-0.556492833647253,-0.3273522905982771,-0.2708541984545272,-0.8645178270742229,-0.5936636286196957,,
7,diagnostic_1,30s,realized_futures_volatility,-0.5974132107628012,-0.27493478382320546,-0.5330054388473098,0.06440777191549141,-1.3054370394019061,-1.1918492782543018,0.11358776114760438,,
7,diagnostic_1,30s,signed_atm_straddle_change,-0.3342668936937361,-0.0019427255647856967,-0.05417788509962218,0.2800890085941139,-0.4561998132644123,-0.025818022311582922,0.43038179095282936,0.4944127312248754,0.49268956593434776
7,diagnostic_1,30s,absolute_atm_straddle_change,-0.07195381139005108,-0.06953832447289443,-0.28310622066518953,-0.21115240927513845,-0.602164849341789,-0.987910223046796,-0.38574537370500694,,
7,diagnostic_1,30s,near_atm_spread_change,0.17346675500974795,-0.3847210574508122,0.1733380825968608,-0.00012867241288716524,0.32090251828845184,0.3286856898039914,0.007783171515539533,0.7570867445932516,0.685735018061931
7,diagnostic_1,30s,signed_atm_iv_change,0.05134946476982827,0.004461802252212377,0.06184344651411233,0.010493981744284064,0.12766044507197893,0.14111803666982392,0.013457591597844987,0.6753145342385041,0.6129262904165946
7,diagnostic_1,30s,absolute_atm_iv_change,0.1905127368780407,0.041922968221242085,0.1675556869001169,-0.022957049977923805,-0.810748215345539,-0.8926639848859879,-0.08191576954044888,,
7,diagnostic_1,30s,surface_displacement,-0.08920792166399427,0.016888501702150838,0.02889904523666753,0.1181069669006618,-0.6939638892851054,-0.39860953863681403,0.2953543506482914,,
7,diagnostic_1,60s,signed_futures_return,-4.268997604436923,-0.013457474814269732,-17.62065817109755,-13.351660566660627,-18.21455844550589,-203.10702924362715,-184.89247079812125,0.4702119559722995,0.5
